Fecha,Último,Apertura,Máximo,Mínimo,Vol.,% var.
13.06.2011,"2.222,28","2.225,21","2.234,22","2.214,37","197,68M","0,05%"
10.06.2011,"2.221,09","2.249,40","2.250,89","2.220,83","226,95M","-1,58%"
09.06.2011,"2.256,65","2.253,23","2.267,76","2.246,49","197,97M","0,17%"
08.06.2011,"2.252,89","2.264,40","2.268,00","2.246,62","226,36M","-0,71%"
07.06.2011,"2.268,96","2.279,55","2.288,76","2.268,06","228,94M","-0,24%"
06.06.2011,"2.274,48","2.288,61","2.299,40","2.273,24","222,45M","-0,78%"
03.06.2011,"2.292,31","2.301,40","2.317,93","2.289,41","223,42M","-1,48%"
02.06.2011,"2.326,70","2.325,56","2.335,66","2.314,69","217,99M","0,18%"
01.06.2011,"2.322,48","2.368,29","2.373,82","2.321,00","272,45M","-2,11%"
31.05.2011,"2.372,54","2.359,05","2.372,54","2.347,23","273,75M","1,56%"
27.05.2011,"2.336,09","2.328,65","2.339,10","2.327,32","189,65M","0,44%"
26.05.2011,"2.325,93","2.306,44","2.332,02","2.306,11","219,71M","0,65%"
25.05.2011,"2.310,95","2.299,49","2.321,51","2.298,72","198,40M","0,32%"
24.05.2011,"2.303,55","2.321,59","2.322,63","2.302,36","184,20M","-0,57%"
23.05.2011,"2.316,78","2.318,16","2.325,86","2.306,43","207,42M","-1,47%"
20.05.2011,"2.351,43","2.365,49","2.368,99","2.348,73","213,10M","-0,77%"
19.05.2011,"2.369,67","2.369,06","2.374,22","2.355,40","209,80M","0,28%"
18.05.2011,"2.362,95","2.340,69","2.366,40","2.337,48","244,12M","0,83%"
17.05.2011,"2.343,51","2.325,86","2.343,73","2.320,33","269,72M","0,24%"
16.05.2011,"2.337,85","2.368,47","2.375,36","2.332,84","259,61M","-1,74%"
13.05.2011,"2.379,24","2.403,06","2.406,01","2.378,76","255,58M","-1,19%"
12.05.2011,"2.407,89","2.384,14","2.410,45","2.372,19","292,14M","0,62%"
11.05.2011,"2.393,08","2.408,15","2.415,90","2.377,43","288,81M","-0,76%"
10.05.2011,"2.411,35","2.397,20","2.414,58","2.394,84","212,50M","0,85%"
09.05.2011,"2.390,97","2.384,20","2.399,68","2.376,96","187,48M","0,33%"
06.05.2011,"2.383,18","2.395,92","2.411,63","2.376,15","230,18M","0,34%"
05.05.2011,"2.375,21","2.376,46","2.402,05","2.366,73","256,55M","-0,52%"
04.05.2011,"2.387,51","2.392,16","2.398,46","2.367,68","264,65M","-0,22%"
03.05.2011,"2.392,80","2.401,80","2.404,12","2.377,33","228,21M","-0,48%"
02.05.2011,"2.404,24","2.410,24","2.417,83","2.397,48","226,46M","0,01%"
29.04.2011,"2.404,08","2.405,05","2.415,56","2.403,25","615,00M","-0,24%"
28.04.2011,"2.409,90","2.404,96","2.411,98","2.398,93","238,26M","-0,15%"
27.04.2011,"2.413,59","2.402,45","2.415,85","2.390,46","221,78M","0,73%"
26.04.2011,"2.396,03","2.389,24","2.405,23","2.384,80","235,32M","0,52%"
25.04.2011,"2.383,72","2.377,91","2.385,03","2.375,12","166,00M","0,27%"
21.04.2011,"2.377,30","2.381,20","2.381,20","2.370,28","211,94M","0,83%"
20.04.2011,"2.357,76","2.344,21","2.360,69","2.344,21","250,71M","2,21%"
19.04.2011,"2.306,77","2.297,00","2.306,77","2.286,59","190,70M","0,63%"
18.04.2011,"2.292,34","2.281,92","2.293,08","2.254,88","205,40M","-0,66%"
15.04.2011,"2.307,58","2.304,46","2.316,82","2.293,53","259,64M","-0,16%"
14.04.2011,"2.311,25","2.301,27","2.315,22","2.291,79","186,65M","-0,23%"
13.04.2011,"2.316,63","2.312,80","2.322,60","2.298,82","178,07M","0,80%"
12.04.2011,"2.298,30","2.302,89","2.308,20","2.288,68","171,15M","-0,70%"
11.04.2011,"2.314,50","2.330,26","2.333,98","2.305,53","165,11M","-0,29%"
08.04.2011,"2.321,18","2.342,74","2.345,41","2.313,33","181,43M","-0,50%"
07.04.2011,"2.332,88","2.331,74","2.346,86","2.315,83","206,23M","0,02%"
06.04.2011,"2.332,34","2.343,37","2.352,25","2.320,32","213,27M","0,19%"
05.04.2011,"2.327,87","2.330,12","2.342,34","2.323,41","205,09M","-0,29%"
04.04.2011,"2.334,54","2.347,71","2.350,34","2.324,02","169,17M","-0,36%"
01.04.2011,"2.342,92","2.352,47","2.359,16","2.334,95","253,16M","0,17%"
31.03.2011,"2.338,99","2.332,74","2.342,24","2.329,62","210,43M","0,11%"
30.03.2011,"2.336,52","2.338,41","2.340,39","2.326,79","178,96M","0,47%"
29.03.2011,"2.325,54","2.299,27","2.325,54","2.291,78","161,21M","0,97%"
28.03.2011,"2.303,10","2.325,13","2.326,12","2.303,06","168,24M","-0,57%"
25.03.2011,"2.316,36","2.319,07","2.331,63","2.314,02","203,21M","0,18%"
24.03.2011,"2.312,09","2.287,01","2.315,56","2.275,65","211,66M","1,83%"
23.03.2011,"2.270,50","2.251,49","2.276,62","2.234,94","189,31M","0,56%"
22.03.2011,"2.257,96","2.264,07","2.266,09","2.253,08","159,51M","-0,21%"
21.03.2011,"2.262,70","2.250,89","2.273,11","2.249,46","177,24M","1,87%"
18.03.2011,"2.221,07","2.249,18","2.249,39","2.217,95","397,97M","-0,19%"
17.03.2011,"2.225,24","2.238,85","2.247,93","2.223,13","230,11M","1,01%"
16.03.2011,"2.202,97","2.240,83","2.252,13","2.188,92","324,39M","-2,51%"
15.03.2011,"2.259,62","2.218,30","2.271,58","2.217,43","277,75M","-1,36%"
14.03.2011,"2.290,72","2.286,77","2.302,92","2.274,08","189,32M","-0,37%"
11.03.2011,"2.299,26","2.275,29","2.305,97","2.275,07","201,75M","0,66%"
10.03.2011,"2.284,29","2.295,09","2.300,53","2.276,12","260,18M","-1,65%"
09.03.2011,"2.322,69","2.328,80","2.330,68","2.309,28","200,99M","-0,64%"
08.03.2011,"2.337,55","2.325,13","2.347,51","2.310,96","189,35M","0,41%"
07.03.2011,"2.328,07","2.367,92","2.370,91","2.307,39","243,47M","-1,35%"
04.03.2011,"2.359,96","2.370,34","2.371,23","2.344,62","200,99M","-0,50%"
03.03.2011,"2.371,76","2.350,52","2.375,67","2.350,18","202,53M","1,93%"
02.03.2011,"2.326,77","2.314,28","2.340,80","2.311,99","207,31M","0,50%"
01.03.2011,"2.315,26","2.359,78","2.359,98","2.308,05","231,54M","-1,52%"
28.02.2011,"2.350,99","2.354,87","2.362,79","2.338,21","243,06M","0,20%"
25.02.2011,"2.346,29","2.326,13","2.349,51","2.325,71","199,96M","1,43%"
24.02.2011,"2.313,31","2.306,94","2.321,20","2.285,44","236,71M","0,54%"
23.02.2011,"2.300,94","2.321,44","2.329,13","2.284,65","269,34M","-0,94%"
22.02.2011,"2.322,86","2.353,81","2.366,43","2.318,40","248,33M","-2,91%"
18.02.2011,"2.392,47","2.396,75","2.400,47","2.382,39","264,22M","-0,21%"
17.02.2011,"2.397,57","2.384,69","2.400,89","2.384,22","205,38M","-0,02%"
16.02.2011,"2.397,94","2.389,51","2.403,52","2.387,66","249,79M","0,67%"
15.02.2011,"2.381,92","2.380,16","2.384,81","2.371,19","198,52M","-0,15%"
14.02.2011,"2.385,60","2.379,52","2.388,63","2.378,16","205,52M","0,27%"
11.02.2011,"2.379,15","2.357,77","2.381,40","2.353,28","230,91M","0,63%"
10.02.2011,"2.364,35","2.343,79","2.366,28","2.341,81","345,82M","0,14%"
09.02.2011,"2.360,95","2.359,81","2.367,19","2.352,46","209,02M","-0,11%"
08.02.2011,"2.363,61","2.348,53","2.363,76","2.344,86","175,47M","0,61%"
07.02.2011,"2.349,20","2.340,44","2.360,82","2.338,87","171,66M","0,47%"
04.02.2011,"2.338,20","2.324,18","2.338,66","2.318,27","182,49M","0,65%"
03.02.2011,"2.323,07","2.316,67","2.327,24","2.297,79","191,23M","0,09%"
02.02.2011,"2.321,09","2.317,89","2.328,80","2.316,22","192,25M","-0,17%"
01.02.2011,"2.324,95","2.298,37","2.329,34","2.296,74","213,05M","1,89%"
31.01.2011,"2.281,91","2.274,22","2.287,50","2.258,05","224,03M","0,50%"
28.01.2011,"2.270,51","2.330,07","2.330,07","2.260,60","265,48M","-2,56%"
27.01.2011,"2.330,07","2.322,33","2.336,04","2.319,23","237,29M","0,69%"
26.01.2011,"2.314,19","2.306,99","2.321,22","2.300,11","218,30M","0,44%"
25.01.2011,"2.304,03","2.288,50","2.304,04","2.283,79","203,47M","0,16%"
24.01.2011,"2.300,39","2.271,73","2.300,39","2.268,72","188,35M","1,41%"
21.01.2011,"2.268,32","2.295,15","2.301,05","2.267,17","247,56M","-0,78%"
20.01.2011,"2.286,08","2.292,17","2.295,24","2.268,59","233,38M","-0,75%"
19.01.2011,"2.303,32","2.329,93","2.331,63","2.294,89","197,83M","-1,09%"
18.01.2011,"2.328,79","2.300,93","2.331,32","2.299,37","217,24M","0,23%"
14.01.2011,"2.323,43","2.304,37","2.323,43","2.300,25","202,76M","0,78%"
13.01.2011,"2.305,53","2.303,60","2.310,82","2.298,62","208,83M","0,03%"
12.01.2011,"2.304,88","2.298,63","2.304,88","2.289,05","183,31M","0,71%"
11.01.2011,"2.288,73","2.294,66","2.296,15","2.279,48","180,09M","0,19%"
10.01.2011,"2.284,38","2.270,65","2.288,64","2.265,00","184,03M","0,34%"
07.01.2011,"2.276,70","2.280,13","2.282,87","2.254,22","199,87M","-0,04%"
06.01.2011,"2.277,51","2.272,33","2.279,45","2.268,59","212,92M","0,31%"
05.01.2011,"2.270,40","2.245,40","2.271,08","2.243,88","197,94M","0,84%"
04.01.2011,"2.251,46","2.261,65","2.263,03","2.237,73","195,31M","-0,12%"
03.01.2011,"2.254,23","2.238,66","2.268,30","2.237,79","197,43M","1,64%"
31.12.2010,"2.217,86","2.223,28","2.225,00","2.209,38","97,19M","-0,35%"
30.12.2010,"2.225,72","2.230,39","2.232,38","2.222,77","73,64M","-0,27%"
29.12.2010,"2.231,64","2.232,33","2.236,19","2.229,87","80,53M","0,19%"
28.12.2010,"2.227,42","2.234,56","2.236,17","2.222,76","99,85M","-0,11%"
27.12.2010,"2.229,86","2.223,76","2.234,42","2.208,80","80,27M","-0,02%"
23.12.2010,"2.230,27","2.232,84","2.235,11","2.225,29","91,29M","-0,25%"
22.12.2010,"2.235,91","2.234,60","2.238,92","2.231,97","123,09M","0,06%"
21.12.2010,"2.234,57","2.230,61","2.235,58","2.226,25","136,81M","0,52%"
20.12.2010,"2.223,04","2.225,41","2.230,55","2.206,30","167,26M","0,21%"
17.12.2010,"2.218,29","2.222,01","2.227,04","2.217,11","447,12M","0,01%"
16.12.2010,"2.218,02","2.205,27","2.221,98","2.198,86","176,45M","0,71%"
15.12.2010,"2.202,45","2.210,51","2.223,67","2.196,88","213,89M","-0,46%"
14.12.2010,"2.212,59","2.213,23","2.220,42","2.205,21","169,09M","0,23%"
13.12.2010,"2.207,45","2.223,89","2.225,22","2.207,02","177,25M","-0,36%"
10.12.2010,"2.215,34","2.206,47","2.217,48","2.199,69","154,35M","0,63%"
09.12.2010,"2.201,57","2.210,73","2.213,01","2.193,92","165,59M","0,04%"
08.12.2010,"2.200,60","2.195,33","2.201,34","2.182,99","153,76M","0,51%"
07.12.2010,"2.189,35","2.214,99","2.215,28","2.188,74","199,41M","-0,02%"
06.12.2010,"2.189,81","2.192,12","2.193,86","2.183,03","153,46M","-0,06%"
03.12.2010,"2.191,17","2.177,11","2.192,89","2.176,28","170,60M","0,27%"
02.12.2010,"2.185,30","2.166,57","2.187,82","2.164,53","216,40M","1,04%"
01.12.2010,"2.162,83","2.150,64","2.173,42","2.150,64","223,48M","2,15%"
30.11.2010,"2.117,33","2.119,47","2.131,50","2.110,24","271,20M","-1,27%"
29.11.2010,"2.144,56","2.144,04","2.150,71","2.118,94","198,43M","-0,43%"
26.11.2010,"2.153,91","2.146,38","2.160,55","2.142,69","78,14M","-0,31%"
24.11.2010,"2.160,52","2.138,24","2.165,15","2.138,15","194,74M","2,07%"
23.11.2010,"2.116,61","2.128,19","2.132,69","2.105,61","208,79M","-1,59%"
22.11.2010,"2.150,86","2.126,40","2.151,00","2.121,74","185,73M","0,73%"
19.11.2010,"2.135,27","2.129,61","2.138,88","2.121,11","277,91M","0,02%"
18.11.2010,"2.134,77","2.124,79","2.147,97","2.121,86","235,49M","1,66%"
17.11.2010,"2.100,00","2.093,72","2.111,06","2.090,34","215,30M","0,30%"
16.11.2010,"2.093,63","2.114,43","2.126,16","2.085,27","280,57M","-1,78%"
15.11.2010,"2.131,48","2.147,06","2.152,89","2.129,69","198,30M","-0,30%"
12.11.2010,"2.137,95","2.161,66","2.171,23","2.122,42","288,76M","-1,62%"
11.11.2010,"2.173,11","2.153,82","2.177,21","2.145,09","223,59M","-0,67%"
10.11.2010,"2.187,74","2.178,36","2.189,38","2.162,63","212,27M","0,50%"
09.11.2010,"2.176,88","2.195,78","2.200,16","2.166,96","206,29M","-0,55%"
08.11.2010,"2.188,94","2.179,70","2.191,49","2.176,67","182,30M","0,10%"
05.11.2010,"2.186,71","2.188,32","2.191,24","2.179,86","217,86M","-0,05%"
04.11.2010,"2.187,80","2.183,10","2.193,66","2.179,06","259,12M","1,36%"
03.11.2010,"2.158,36","2.151,19","2.159,68","2.132,69","239,33M","0,31%"
02.11.2010,"2.151,72","2.146,98","2.155,46","2.141,62","180,26M","1,09%"
01.11.2010,"2.128,42","2.135,57","2.148,07","2.117,59","188,83M","0,19%"
29.10.2010,"2.124,45","2.126,76","2.137,33","2.124,45","231,99M","-0,25%"
28.10.2010,"2.129,73","2.135,14","2.135,69","2.112,09","226,93M","0,18%"
27.10.2010,"2.125,88","2.108,11","2.127,21","2.104,99","219,13M","0,32%"
26.10.2010,"2.119,05","2.100,53","2.123,81","2.094,84","212,36M","0,26%"
25.10.2010,"2.113,55","2.113,23","2.127,26","2.112,28","197,48M","0,44%"
22.10.2010,"2.104,21","2.089,22","2.105,44","2.086,89","167,81M","0,68%"
21.10.2010,"2.090,10","2.097,17","2.106,24","2.069,45","239,51M","0,21%"
20.10.2010,"2.085,75","2.075,47","2.100,16","2.072,54","231,08M","0,77%"
19.10.2010,"2.069,73","2.063,96","2.087,05","2.054,61","280,32M","-1,64%"
18.10.2010,"2.104,15","2.100,21","2.105,07","2.091,15","209,34M","0,31%"
15.10.2010,"2.097,73","2.078,63","2.097,73","2.062,84","335,12M","2,10%"
14.10.2010,"2.054,51","2.058,35","2.062,26","2.043,70","241,41M","-0,13%"
13.10.2010,"2.057,25","2.052,50","2.067,06","2.048,05","277,13M","0,77%"
12.10.2010,"2.041,55","2.023,75","2.045,08","2.007,13","221,63M","0,72%"
11.10.2010,"2.026,98","2.028,53","2.037,12","2.021,43","153,57M","0,00%"
08.10.2010,"2.027,03","2.014,99","2.030,89","1.999,89","219,91M","0,77%"
07.10.2010,"2.011,63","2.016,08","2.017,44","1.996,25","221,91M","0,25%"
06.10.2010,"2.006,52","2.021,21","2.024,92","1.992,65","241,41M","-0,89%"
05.10.2010,"2.024,63","1.996,38","2.026,46","1.996,21","262,04M","2,50%"
04.10.2010,"1.975,33","1.990,13","1.997,67","1.963,68","221,33M","-1,07%"
01.10.2010,"1.996,60","2.014,47","2.017,23","1.987,71","225,22M","-0,07%"
30.09.2010,"1.998,04","2.021,49","2.029,65","1.986,33","297,25M","-0,55%"
29.09.2010,"2.009,08","2.008,14","2.017,24","2.000,91","228,59M","-0,17%"
28.09.2010,"2.012,43","2.013,57","2.017,57","1.979,74","273,17M","0,07%"
27.09.2010,"2.010,99","2.021,68","2.026,42","2.010,53","192,42M","-0,63%"
24.09.2010,"2.023,84","2.006,53","2.023,85","2.002,55","236,95M","2,10%"
23.09.2010,"1.982,15","1.968,03","2.002,46","1.967,82","219,52M","-0,03%"
22.09.2010,"1.982,76","1.979,90","1.996,45","1.972,83","291,24M","-0,32%"
21.09.2010,"1.989,11","1.990,19","2.002,79","1.980,47","280,41M","-0,02%"
20.09.2010,"1.989,43","1.962,15","1.992,80","1.960,43","221,17M","1,72%"
17.09.2010,"1.955,83","1.959,26","1.961,01","1.945,52","445,14M","0,40%"
16.09.2010,"1.948,11","1.937,18","1.949,39","1.931,72","229,00M","0,44%"
15.09.2010,"1.939,60","1.923,97","1.942,34","1.918,10","239,81M","0,57%"
14.09.2010,"1.928,59","1.917,83","1.938,01","1.913,71","247,79M","0,36%"
13.09.2010,"1.921,67","1.908,75","1.924,61","1.908,41","242,28M","1,55%"
10.09.2010,"1.892,34","1.887,83","1.895,92","1.879,71","206,73M","0,33%"
09.09.2010,"1.886,14","1.897,01","1.897,93","1.882,79","200,93M","0,33%"
08.09.2010,"1.880,00","1.863,71","1.887,17","1.863,53","252,81M","1,27%"
07.09.2010,"1.856,50","1.862,88","1.870,06","1.854,43","223,79M","-0,74%"
03.09.2010,"1.870,31","1.864,03","1.870,31","1.851,60","188,72M","1,62%"
02.09.2010,"1.840,58","1.822,83","1.840,58","1.817,99","185,09M","1,13%"
01.09.2010,"1.820,05","1.791,91","1.824,66","1.791,41","268,97M","2,98%"
31.08.2010,"1.767,43","1.762,54","1.781,47","1.755,38","316,58M","-0,26%"
30.08.2010,"1.772,07","1.785,98","1.798,47","1.772,07","188,11M","-1,09%"
27.08.2010,"1.791,64","1.780,11","1.794,29","1.747,32","283,18M","1,28%"
26.08.2010,"1.769,02","1.797,35","1.800,62","1.767,85","231,11M","-1,22%"
25.08.2010,"1.790,88","1.762,68","1.798,38","1.758,62","250,36M","0,88%"
24.08.2010,"1.775,27","1.783,20","1.793,43","1.767,36","275,66M","-1,83%"
23.08.2010,"1.808,31","1.833,33","1.842,79","1.807,84","215,08M","-0,96%"
20.08.2010,"1.825,75","1.818,42","1.829,92","1.810,62","297,35M","0,15%"
19.08.2010,"1.823,00","1.842,79","1.847,62","1.811,57","316,49M","-1,50%"
18.08.2010,"1.850,80","1.841,42","1.862,37","1.834,20","221,35M","0,29%"
17.08.2010,"1.845,37","1.833,15","1.860,68","1.831,27","236,04M","1,31%"
16.08.2010,"1.821,51","1.806,97","1.834,05","1.801,74","210,37M","0,15%"
13.08.2010,"1.818,80","1.825,29","1.832,46","1.818,30","213,79M","-0,73%"
12.08.2010,"1.832,17","1.808,63","1.839,24","1.807,46","295,85M","-0,72%"
11.08.2010,"1.845,38","1.866,00","1.866,00","1.838,89","279,56M","-2,84%"
10.08.2010,"1.899,24","1.896,71","1.908,73","1.882,60","276,61M","-0,83%"
09.08.2010,"1.915,17","1.911,38","1.918,78","1.902,98","186,18M","0,65%"
06.08.2010,"1.902,88","1.883,32","1.905,01","1.873,44","234,86M","-0,11%"
05.08.2010,"1.904,95","1.900,07","1.907,80","1.892,50","193,21M","-0,22%"
04.08.2010,"1.909,20","1.898,81","1.911,01","1.891,23","233,42M","0,92%"
03.08.2010,"1.891,81","1.898,46","1.898,63","1.881,58","214,29M","-0,38%"
02.08.2010,"1.898,99","1.886,61","1.902,67","1.879,77","219,82M","1,88%"
30.07.2010,"1.864,00","1.842,33","1.874,64","1.833,90","280,96M","0,20%"
29.07.2010,"1.860,30","1.884,07","1.887,41","1.841,36","324,34M","-0,66%"
28.07.2010,"1.872,62","1.887,46","1.894,69","1.866,68","242,22M","-0,86%"
27.07.2010,"1.888,81","1.899,13","1.900,15","1.880,22","236,31M","-0,08%"
26.07.2010,"1.890,40","1.875,77","1.890,40","1.867,84","220,61M","0,80%"
23.07.2010,"1.875,38","1.851,81","1.875,38","1.846,32","300,90M","0,66%"
22.07.2010,"1.863,10","1.842,38","1.870,41","1.842,38","294,32M","2,52%"
21.07.2010,"1.817,30","1.859,60","1.859,85","1.813,28","320,67M","-1,27%"
20.07.2010,"1.840,67","1.789,93","1.841,16","1.784,55","261,13M","1,18%"
19.07.2010,"1.819,28","1.807,99","1.822,71","1.794,56","210,71M","0,88%"
16.07.2010,"1.803,48","1.845,50","1.850,73","1.802,54","348,79M","-2,84%"
15.07.2010,"1.856,24","1.849,24","1.860,35","1.830,70","264,24M","0,15%"
14.07.2010,"1.853,41","1.847,92","1.863,52","1.840,62","306,73M","0,45%"
13.07.2010,"1.845,03","1.835,02","1.851,25","1.822,25","261,47M","1,32%"
12.07.2010,"1.821,03","1.814,49","1.831,62","1.808,70","201,35M","0,34%"
09.07.2010,"1.814,79","1.797,04","1.815,24","1.793,00","195,08M","0,92%"
08.07.2010,"1.798,31","1.801,55","1.805,83","1.777,44","258,03M","0,48%"
07.07.2010,"1.789,72","1.739,01","1.790,18","1.736,99","262,41M","3,17%"
06.07.2010,"1.734,68","1.752,98","1.763,88","1.719,20","270,90M","0,37%"
02.07.2010,"1.728,34","1.736,25","1.742,36","1.712,92","235,42M","-0,35%"
01.07.2010,"1.734,41","1.741,93","1.747,25","1.700,04","342,94M","-0,27%"
30.06.2010,"1.739,14","1.761,98","1.776,61","1.734,90","292,65M","-1,41%"
29.06.2010,"1.764,06","1.805,55","1.807,09","1.752,56","364,40M","-3,92%"
28.06.2010,"1.836,00","1.843,27","1.852,66","1.823,51","212,73M","-0,14%"
25.06.2010,"1.838,52","1.848,82","1.857,31","1.829,30","375,65M","-0,33%"
24.06.2010,"1.844,59","1.868,47","1.871,13","1.839,32","281,95M","-1,59%"
23.06.2010,"1.874,42","1.883,97","1.889,73","1.859,05","234,11M","-0,33%"
22.06.2010,"1.880,54","1.903,31","1.917,26","1.877,97","231,79M","-0,81%"
21.06.2010,"1.895,84","1.939,77","1.939,77","1.885,20","337,03M","-0,92%"
18.06.2010,"1.913,48","1.911,06","1.925,20","1.906,85","336,98M","0,15%"
17.06.2010,"1.910,65","1.914,75","1.916,24","1.894,27","216,33M","0,28%"
16.06.2010,"1.905,31","1.891,26","1.913,21","1.888,22","219,32M","0,41%"
15.06.2010,"1.897,48","1.855,69","1.898,79","1.855,69","256,02M","2,82%"
14.06.2010,"1.845,48","1.862,70","1.876,94","1.844,16","209,48M","-0,09%"
11.06.2010,"1.847,15","1.814,25","1.848,62","1.811,99","215,41M","0,93%"
10.06.2010,"1.830,09","1.800,57","1.831,81","1.796,32","261,22M","2,88%"
09.06.2010,"1.778,92","1.805,87","1.823,21","1.774,05","269,33M","-0,93%"
08.06.2010,"1.795,70","1.799,26","1.805,84","1.770,46","333,14M","-0,14%"
07.06.2010,"1.798,16","1.839,77","1.845,30","1.795,54","262,88M","-1,85%"
04.06.2010,"1.832,04","1.857,83","1.879,31","1.824,71","289,33M","-3,36%"
03.06.2010,"1.895,66","1.883,25","1.898,93","1.871,59","266,22M","0,85%"
02.06.2010,"1.879,59","1.844,69","1.879,59","1.832,58","250,23M","2,43%"
01.06.2010,"1.835,04","1.846,60","1.878,04","1.832,96","258,27M","-0,94%"
28.05.2010,"1.852,39","1.865,89","1.867,72","1.836,23","276,84M","-0,55%"
27.05.2010,"1.862,71","1.837,65","1.863,87","1.831,78","292,80M","3,69%"
26.05.2010,"1.796,47","1.827,58","1.850,80","1.793,03","413,53M","-1,06%"
25.05.2010,"1.815,68","1.769,32","1.818,28","1.756,63","355,50M","0,02%"
24.05.2010,"1.815,28","1.818,46","1.841,11","1.814,17","250,65M","-0,41%"
21.05.2010,"1.822,77","1.772,34","1.834,69","1.767,94","492,57M","1,26%"
20.05.2010,"1.800,12","1.830,17","1.839,99","1.798,20","406,82M","-3,91%"
19.05.2010,"1.873,42","1.879,32","1.894,41","1.850,96","307,44M","-0,72%"
18.05.2010,"1.887,06","1.929,12","1.933,25","1.878,55","275,19M","-1,48%"
17.05.2010,"1.915,45","1.911,38","1.920,75","1.872,92","254,29M","0,44%"
14.05.2010,"1.907,10","1.928,58","1.929,91","1.885,51","306,95M","-1,97%"
13.05.2010,"1.945,52","1.969,44","1.983,13","1.940,44","270,57M","-1,52%"
12.05.2010,"1.975,58","1.951,99","1.977,42","1.947,20","266,98M","1,81%"
11.05.2010,"1.940,48","1.920,24","1.966,48","1.918,12","291,79M","-0,11%"
10.05.2010,"1.942,61","1.931,52","1.942,64","1.923,52","346,69M","5,04%"
07.05.2010,"1.849,44","1.879,76","1.901,89","1.808,07","549,39M","-2,34%"
06.05.2010,"1.893,75","1.948,25","1.964,10","1.752,31","507,84M","-3,29%"
05.05.2010,"1.958,26","1.947,35","1.971,10","1.936,56","303,97M","-0,54%"
04.05.2010,"1.968,97","2.003,59","2.003,59","1.955,39","325,08M","-3,08%"
03.05.2010,"2.031,60","2.010,94","2.039,52","2.010,91","219,37M","1,55%"
30.04.2010,"2.000,63","2.040,58","2.044,39","2.000,26","282,59M","-2,07%"
29.04.2010,"2.042,89","2.020,51","2.045,86","2.019,32","264,36M","1,76%"
