Fecha,Último,Apertura,Máximo,Mínimo,Vol,% var
17092019,7888.79,7849.88,7891.21,7840.99,131.29M,0.46%
16092019,7852.41,7833.73,7868.73,7831.76,127.98M,-0.51%
13092019,7892.95,7903.73,7923.41,7879.59,137.91M,-0.31%
12092019,7917.34,7931.97,7975.33,7907.33,172.95M,0.38%
11092019,7887.58,7820.71,7888.34,7812.07,174.74M,0.93%
10092019,7814.74,7793.27,7817.58,7743.61,169.12M,-0.23%
9092019,7832.4,7876.4,7877.41,7795.86,164.52M,-0.26%
6092019,7852.54,7868.87,7874.99,7835.89,143.93M,-0.13%
5092019,7862.54,7803.45,7879.97,7803.45,177.17M,1.86%
4092019,7719.25,7683.78,7724.91,7663.64,152.71M,1.44%
3092019,7609.51,7634.03,7670.17,7584.82,141.82M,-1.06%
30082019,7691,7743.23,7747.08,7642.9,155.12M,-0.15%
29082019,7702.31,7678.69,7723.94,7654.31,132.36M,1.51%
28082019,7587.9,7536.7,7598.15,7500.22,127.12M,0.29%
27082019,7566.03,7630.46,7640.68,7531.97,161.64M,-0.12%
26082019,7575.02,7540.69,7577.77,7506.17,141.31M,1.47%
23082019,7464.99,7658.48,7722.43,7442.93,226.23M,-3.15%
22082019,7707.43,7750.98,7764.79,7649.28,134.14M,-0.33%
21082019,7733.22,7731.75,7754.66,7706.57,114.96M,0.90%
20082019,7664.47,7708.31,7731.31,7664.21,136.55M,-0.71%
19082019,7719.32,7715.41,7740.74,7688.09,158.81M,1.52%
16082019,7604.11,7548.9,7622.73,7548.9,172.43M,1.59%
15082019,7484.89,7503.14,7523.5,7429.36,175.07M,-0.07%
14082019,7490.13,7594.64,7621.7,7480.58,227.84M,-3.08%
13082019,7728.15,7561.68,7778.34,7553.33,213.47M,2.20%
12082019,7561.68,7597.19,7623.44,7528.95,166.70M,-1.11%
9082019,7646.27,7684.56,7709.51,7591.14,177.03M,-1.02%
8082019,7724.83,7608.03,7726.46,7576.82,220.27M,2.29%
7082019,7551.9,7436.14,7569.9,7386.39,192.75M,0.41%
6082019,7521.32,7492.02,7541.74,7432.31,188.95M,1.42%
5082019,7415.69,7510.02,7528.9,7356.27,260.46M,-3.60%
2082019,7692.8,7740.91,7755.09,7645.18,195.78M,-1.39%
1082019,7801.15,7866.6,8000.94,7769.02,229.35M,-0.61%
31072019,7848.78,7972.76,7979.2,7774.93,241.20M,-1.30%
30072019,7952.47,7927.56,7983.11,7923.45,145.34M,-0.46%
29072019,7989.08,8010.05,8010.05,7939.98,166.74M,-0.35%
26072019,8016.95,7992.12,8027.18,7986.72,166.61M,1.10%
25072019,7929.87,7979.14,7983.96,7921.21,176.53M,-1.01%
24072019,8010.6,7928.78,8010.83,7926.98,169.25M,0.70%
23072019,7954.56,7946.05,7955.09,7895.05,138.29M,0.63%
22072019,7905.12,7862.38,7918.47,7862.27,149.00M,0.90%
19072019,7834.9,7944.86,7950.23,7832.39,177.80M,-0.88%
18072019,7904.13,7850.12,7912.33,7827.49,156.44M,0.19%
17072019,7888.76,7927.91,7941.1,7887.98,144.40M,-0.48%
16072019,7927.08,7958.44,7965.76,7904.95,139.65M,-0.50%
15072019,7966.93,7961.07,7969.79,7940.45,149.41M,0.30%
12072019,7943.24,7908.58,7944.08,7900.39,178.33M,0.59%
11072019,7896.78,7918.65,7934.6,7873.16,149.72M,-0.08%
10072019,7903.4,7869.73,7923.93,7858.68,165.08M,0.98%
9072019,7826.86,7748.29,7833.93,7748.23,146.88M,0.53%
8072019,7785.79,7790.46,7792.2,7756.11,143.85M,-0.71%
5072019,7841.3,7806.07,7854.71,7774.59,125.48M,-0.21%
3072019,7857.69,7819.06,7857.69,7811.29,111.14M,0.74%
2072019,7799.82,7763.03,7800.47,7746.01,139.65M,0.41%
1072019,7768.14,7816.56,7820.81,7735.67,182.63M,1.27%
28062019,7671.07,7674.52,7682.26,7639.44,318.50M,0.18%
27062019,7657.05,7656.68,7672.98,7636.72,150.21M,0.39%
26062019,7627.05,7642.92,7688.64,7616.91,192.60M,0.47%
25062019,7591.54,7720.91,7723.04,7584.16,173.04M,-1.70%
24062019,7723.02,7737.01,7746.68,7720.78,153.06M,-0.07%
21062019,7728.78,7719.42,7772.53,7708.24,385.16M,-0.12%
20062019,7738.06,7770.17,7770.61,7681.43,170.38M,0.92%
19062019,7667.74,7652.52,7681.56,7606.28,166.28M,0.42%
18062019,7635.4,7606.61,7689.08,7595.59,197.02M,1.45%
17062019,7526.52,7500.28,7546.99,7492.17,147.03M,0.63%
14062019,7479.11,7476.47,7500.74,7454.87,152.29M,-0.42%
13062019,7510.68,7500.85,7530.9,7487.09,140.05M,0.51%
12062019,7472.29,7493.55,7507.52,7459.2,141.90M,-0.55%
11062019,7513.85,7584.75,7595.57,7489.99,162.20M,0.16%
10062019,7501.93,7472.6,7573,7468.16,176.90M,1.14%
7062019,7417.29,7315.33,7445.99,7309.01,176.53M,1.94%
6062019,7275.93,7229.86,7293.22,7201.59,172.72M,0.76%
5062019,7220.9,7230.81,7235.23,7146.43,181.76M,0.76%
4062019,7166.75,7056.18,7169.79,7023.1,217.17M,2.70%
3062019,6978.02,7110.34,7126.43,6936.68,245.98M,-2.10%
31052019,7127.96,7148.71,7183.23,7125.97,183.95M,-1.62%
30052019,7245.4,7234.83,7262.77,7204.42,135.81M,0.40%
29052019,7216.86,7222.55,7254.2,7176.67,195.44M,-0.85%
28052019,7278.38,7321.27,7362.29,7274.7,293.46M,-0.31%
24052019,7300.96,7353.97,7371.3,7294.1,143.59M,-0.10%
23052019,7307.93,7331.67,7337.47,7261.46,218.84M,-1.52%
22052019,7420.66,7413.84,7458.11,7410.72,153.96M,-0.41%
21052019,7451.02,7442.31,7472.71,7417.07,164.74M,1.01%
20052019,7376.7,7391.73,7424.59,7351.92,211.42M,-1.69%
17052019,7503.68,7513.15,7605.67,7496.92,212.22M,-1.01%
16052019,7580.14,7509.9,7627.03,7502.76,189.21M,1.02%
15052019,7503.25,7354.82,7524.22,7353.9,172.93M,1.37%
14052019,7401.88,7366.64,7449.02,7337.94,185.93M,1.06%
13052019,7324.13,7385.55,7433.92,7303.64,253.31M,-3.46%
10052019,7586.53,7556.04,7623.01,7426.75,198.03M,0.05%
9052019,7582.75,7525.81,7605.03,7472.71,200.57M,-0.46%
8052019,7617.55,7623.32,7678.82,7593.75,182.20M,-0.30%
7052019,7640.15,7713.49,7743.06,7572.61,234.70M,-1.98%
6052019,7794.09,7662.92,7804.55,7662.92,170.54M,-0.66%
3052019,7845.73,7784.29,7847.52,7772.44,168.29M,1.58%
2052019,7724.06,7751.64,7791.51,7672.54,182.85M,-0.36%
1052019,7751.85,7828.14,7851.03,7749.74,186.86M,-0.38%
30042019,7781.46,7769.3,7792.32,7726.07,195.63M,-0.73%
29042019,7839.04,7825.64,7851.85,7812.97,143.98M,0.16%
26042019,7826.68,7791.15,7826.89,7742.6,187.50M,0.12%
25042019,7816.92,7850.71,7851.98,7778.23,192.12M,0.42%
24042019,7784.41,7813.02,7827.05,7783.59,180.44M,-0.34%
23042019,7810.71,7724.17,7819.34,7719.09,171.31M,1.26%
22042019,7713.49,7658.37,7715.33,7653.89,129.12M,0.31%
18042019,7689.72,7688.93,7694.18,7647.4,188.48M,0.12%
17042019,7680.72,7705.32,7715.07,7659.85,198.94M,0.34%
16042019,7654.73,7651.19,7670.4,7631.64,165.46M,0.34%
15042019,7629.12,7630.6,7636.81,7578.54,129.62M,0.01%
12042019,7628.15,7624.15,7630.52,7596.56,139.85M,0.44%
11042019,7594.89,7621.4,7621.4,7580.7,128.38M,-0.22%
10042019,7611.49,7581.39,7613.41,7573.28,135.38M,0.57%
9042019,7568.49,7571.88,7596.75,7555.62,154.64M,-0.41%
8042019,7599.74,7565.06,7602.08,7536.42,141.44M,0.28%
5042019,7578.84,7564.27,7581.9,7554.91,147.63M,0.51%
4042019,7540.57,7542.16,7571.13,7496.3,164.96M,-0.06%
3042019,7544.97,7538.17,7589.69,7520.4,218.60M,0.60%
2042019,7499.64,7473.51,7507.05,7461.51,152.97M,0.28%
1042019,7478.42,7450.81,7481.84,7422.44,166.95M,1.35%
29032019,7378.77,7377.77,7381.69,7333.17,201.37M,0.80%
28032019,7320.47,7325.06,7346.04,7277.69,138.74M,0.17%
27032019,7308.19,7364.47,7376.99,7252.06,178.22M,-0.58%
26032019,7351.15,7378.23,7417.26,7314.38,172.87M,0.47%
25032019,7316.96,7299.93,7342.51,7265.28,168.62M,-0.12%
22032019,7326.06,7458.44,7482.35,7323.52,219.57M,-2.23%
21032019,7493.27,7356.94,7505.41,7356.94,220.56M,1.52%
20032019,7380.75,7348.99,7422.76,7318.42,202.54M,0.43%
19032019,7349.28,7357.58,7390.29,7321.93,236.91M,0.31%
18032019,7326.28,7311.63,7348.69,7293.85,179.30M,0.26%
15032019,7306.99,7274.14,7331.3,7265.64,456.55M,0.88%
14032019,7243.01,7257.31,7267.94,7240.96,195.34M,-0.19%
13032019,7256.98,7231.05,7292.86,7229.88,199.87M,0.77%
12032019,7201.28,7176.23,7219.41,7166.95,175.01M,0.52%
11032019,7164.02,7050.05,7166.93,7049.56,171.05M,2.11%
8032019,7015.69,6940.9,7018.92,6940.72,177.75M,-0.16%
7032019,7026.88,7089.63,7097.91,7001.81,182.76M,-1.20%
6032019,7112.47,7156.24,7162.24,7104.55,164.73M,-0.62%
5032019,7156.78,7156.66,7178.3,7120.69,181.03M,0.08%
4032019,7150.83,7193.88,7205.94,7073.4,200.62M,-0.01%
1032019,7151.57,7152.08,7159.96,7101.07,182.81M,0.76%
28022019,7097.52,7093.2,7125.92,7081.92,231.61M,-0.27%
27022019,7117.01,7095.75,7125.78,7045.41,166.32M,-0.09%
26022019,7123.22,7098.97,7144.65,7087.14,162.75M,0.11%
25022019,7115.43,7144.34,7161.73,7111.78,179.06M,0.35%
22022019,7090.62,7055.2,7094.29,7050.01,197.94M,0.79%
21022019,7035.16,7047.08,7063.07,7001.8,158.19M,-0.38%
20022019,7062.34,7070.23,7096.15,7027.37,169.85M,-0.06%
19022019,7066.61,7033.37,7089.1,7032.78,150.46M,0.16%
15022019,7055.18,7066.38,7073.99,7022.3,202.53M,0.47%
14022019,7022.42,6986.51,7047.88,6969.69,168.00M,0.09%
13022019,7015.88,7038.32,7062.58,7009.73,168.57M,0.02%
12022019,7014.67,6960.55,7021.76,6948.33,188.91M,1.53%
11022019,6909.19,6941.26,6958.33,6893.8,166.33M,-0.06%
8022019,6913.13,6843.33,6914.56,6836.7,168.04M,0.12%
7022019,6904.98,6934.33,6954.77,6854.35,204.46M,-1.32%
6022019,6997.62,7023.89,7034.94,6969.83,193.60M,-0.37%
5022019,7023.52,6969.37,7029.77,6967.94,206.73M,0.91%
4022019,6959.96,6876.56,6960.97,6872.6,177.35M,1.23%
1022019,6875.52,6872.73,6921.95,6857.31,220.67M,-0.45%
31012019,6906.84,6840.93,6936.34,6837.92,327.55M,1.45%
30012019,6807.91,6708.56,6826.92,6688.33,246.70M,2.64%
29012019,6632.79,6695.71,6701.47,6613.42,183.31M,-0.96%
28012019,6697.09,6691.84,6697.53,6644.31,216.55M,-1.33%
25012019,6787.37,6755.67,6800.97,6733.32,246.85M,1.27%
24012019,6702.55,6680.34,6710.73,6656.52,230.49M,0.66%
23012019,6658.76,6689.08,6712.86,6584.5,197.17M,0.18%
22012019,6646.81,6736.65,6738.57,6603.56,246.40M,-2.03%
18012019,6784.61,6771.52,6816.23,6727.94,253.24M,0.98%
17012019,6718.45,6646.19,6747.28,6637.1,171.13M,0.75%
16012019,6668.56,6677.38,6720.4,6665.05,175.73M,-0.02%
15012019,6669.64,6571.15,6674.53,6567.32,173.90M,1.97%
14012019,6541.04,6536.37,6566.87,6512.64,177.78M,-0.91%
11012019,6601.4,6579.89,6604.56,6562.04,173.53M,-0.30%
10012019,6620.94,6551.05,6625.11,6517.55,192.69M,0.31%
9012019,6600.69,6576.54,6631.06,6549.44,223.36M,0.75%
8012019,6551.85,6555.91,6574.73,6457,219.26M,0.98%
7012019,6488.25,6434.55,6521.44,6412.98,224.76M,1.02%
4012019,6422.67,6250.05,6445.19,6234.59,272.84M,4.48%
3012019,6147.13,6274.76,6292.68,6139.4,286.07M,-3.36%
2012019,6360.87,6198.68,6394.73,6198.68,202.73M,0.49%
31122018,6329.97,6354.85,6365.39,6273.94,192.95M,0.71%
28122018,6285.27,6326.62,6388.36,6233.69,191.43M,-0.05%
27122018,6288.3,6168.6,6291.99,6043.44,244.42M,0.41%
26122018,6262.77,5969.07,6263.82,5921.86,271.11M,6.16%
24122018,5899.35,5994.08,6075.17,5895.12,171.72M,-2.43%
21122018,6046.56,6293.05,6308.31,6013.98,630.18M,-3.15%
20122018,6243.19,6312.72,6380.97,6161.85,308.29M,-1.57%
19122018,6342.97,6480.31,6575.39,6284.72,288.81M,-2.29%
18122018,6491.52,6503.12,6551.04,6434.6,228.70M,0.67%
17122018,6448.39,6570.99,6621.63,6399.55,240.32M,-2.22%
14122018,6594.96,6679.91,6710.41,6585.31,205.50M,-2.56%
13122018,6767.97,6805.7,6833.78,6724.04,169.28M,0.06%
12122018,6763.96,6800.55,6867.66,6761.78,192.14M,0.89%
11122018,6704.24,6782.41,6788.47,6650.83,180.72M,0.32%
10122018,6682.74,6603.36,6710.39,6534.33,200.80M,1.05%
7122018,6613.27,6806.63,6849.38,6594.54,222.93M,-3.30%
6122018,6838.85,6652.13,6840.49,6630.82,258.85M,0.64%
4122018,6795.21,7026.81,7045.68,6785.85,258.46M,-3.78%
3122018,7062.13,7106.84,7106.99,7013.2,233.91M,1.63%
30112018,6949.01,6902.24,6951.13,6872.29,339.76M,0.82%
29112018,6892.4,6890.84,6938.02,6839.45,166.57M,-0.30%
28112018,6913.33,6756.13,6914.79,6713.29,219.98M,3.17%
27112018,6701.04,6639.39,6715.4,6609.08,173.62M,0.34%
26112018,6678.34,6616.79,6679.91,6590.89,179.09M,2.31%
23112018,6527.35,6525.02,6591.56,6524.55,96.20M,-0.73%
21112018,6575.66,6608.12,6639.37,6566.31,179.41M,0.75%
20112018,6526.96,6475.68,6614.01,6442.36,273.24M,-1.75%
19112018,6642.92,6832.25,6841.44,6623.37,241.71M,-3.26%
16112018,6867.02,6823.03,6898.13,6797.43,269.51M,-0.34%
15112018,6890.45,6750.63,6908.82,6702.42,227.81M,1.78%
14112018,6769.87,6896.19,6916.1,6736.18,205.78M,-0.89%
13112018,6830.91,6858.59,6951.44,6811.68,196.22M,0.03%
12112018,6829.1,6990.37,6998.8,6819.38,196.51M,-2.98%
9112018,7039.15,7095.45,7104.39,6982.89,201.79M,-1.67%
8112018,7158.59,7176.19,7192.32,7125.14,180.86M,-0.62%
7112018,7203.13,7068.5,7205.96,7057.71,190.61M,3.07%
6112018,6988.85,6939.13,7024.78,6928,161.77M,0.75%
5112018,6937.09,6946.15,6952.93,6859.8,178.39M,-0.40%
2112018,6965.29,7042.3,7085.27,6909.07,254.01M,-1.47%
1112018,7069.17,6980.79,7071.84,6932.21,226.56M,1.47%
31102018,6967.1,6933.11,7030.51,6924.09,268.15M,2.31%
30102018,6810.12,6673.84,6816.27,6652.53,267.33M,1.43%
29102018,6713.9,6954.69,6973.19,6574.74,255.79M,-2.02%
26102018,6852.4,6804.69,6976.94,6743.77,290.88M,-2.34%
25102018,7016.39,6891.27,7063.93,6866.75,243.29M,3.35%
24102018,6789.15,7101.85,7117.34,6777.47,267.79M,-4.63%
23102018,7118.67,7002.69,7149.13,6933.56,218.17M,-0.32%
22102018,7141.21,7146.03,7193.72,7088.9,169.56M,0.48%
19102018,7107.23,7169.45,7227.96,7080.74,214.45M,-0.12%
18102018,7116.09,7250.93,7251.54,7081.89,193.62M,-2.23%
17102018,7278.63,7310,7311.85,7205.76,166.98M,0.03%
16102018,7276.43,7141.67,7291.26,7133.29,176.56M,2.94%
15102018,7068.67,7129.31,7144.16,7047.47,167.30M,-1.24%
12102018,7157.21,7150.21,7179.03,7019.89,236.56M,2.77%
11102018,6964.03,7013.48,7120.1,6892.89,298.37M,-1.14%
10102018,7044.5,7319.81,7329.24,7042.06,273.42M,-4.44%
9102018,7371.61,7352.44,7430.36,7339.86,167.88M,0.26%
8102018,7352.82,7356.54,7415.54,7267.02,172.27M,-0.62%
5102018,7399.01,7482.04,7510.45,7327.44,183.08M,-1.21%
4102018,7490,7603.01,7608.24,7436.26,180.33M,-1.93%
3102018,7637.43,7663.09,7676.9,7625.6,149.01M,0.12%
2102018,7628.28,7632.37,7685.36,7610.24,158.24M,-0.22%
1102018,7645.45,7673,7700.56,7627.47,151.99M,0.23%
28092018,7627.65,7612.65,7649.3,7598.69,175.66M,-0.03%
27092018,7629.57,7600.35,7657.8,7596.96,143.89M,0.88%
26092018,7563.09,7563.96,7637.62,7553.26,166.80M,0.00%
25092018,7563.19,7552.02,7568.17,7525.19,155.83M,0.19%
24092018,7548.75,7477.45,7554.95,7447.23,186.58M,0.23%
21092018,7531.07,7587.39,7603.86,7522.12,544.50M,-0.50%
20092018,7569.03,7534.02,7582.43,7523.87,162.96M,1.05%
19092018,7490.32,7498.24,7513.34,7441.56,134.09M,-0.05%
18092018,7494.4,7440.86,7531.2,7436.53,150.61M,0.80%
17092018,7434.73,7522.59,7533.92,7427.79,149.27M,-1.47%
14092018,7545.5,7575.38,7581.3,7515.04,140.52M,-0.21%
13092018,7561.69,7535.23,7578.76,7531.66,160.62M,0.98%
12092018,7488.06,7493.38,7501.24,7422.91,176.59M,-0.26%
11092018,7507.87,7415.09,7519.45,7401.72,157.89M,0.81%
10092018,7447.68,7466.76,7473.75,7410.74,155.28M,0.23%
7092018,7430.26,7402.19,7489.4,7400.99,178.47M,-0.31%
6092018,7453.17,7527.22,7532.3,7405.32,182.85M,-0.93%
5092018,7523.26,7600.95,7607.18,7498.38,197.38M,-1.30%
4092018,7622.32,7629.34,7643.45,7581.35,165.09M,-0.42%
31082018,7654.55,7634.44,7676.46,7628.54,170.08M,0.16%
30082018,7642.67,7645.11,7691.1,7619.73,138.40M,-0.23%
29082018,7660.18,7585.13,7661.95,7583.52,127.26M,1.19%
28082018,7570.25,7580.85,7588.72,7556.71,130.92M,0.15%
27082018,7559.13,7527.37,7560.76,7512.02,130.11M,0.98%
24082018,7485.4,7443.71,7489.54,7442.99,126.50M,0.97%
23082018,7413.84,7420.31,7465.87,7405.4,131.43M,-0.14%
22082018,7424.6,7379.84,7434.48,7374.69,114.59M,0.37%
21082018,7397.23,7393.46,7441.42,7388.38,142.34M,0.35%
20082018,7371.42,7393.57,7395.75,7343.47,141.46M,-0.08%
17082018,7377.54,7352.63,7394.94,7312.65,177.01M,0.04%
16082018,7374.3,7409.61,7422.83,7361.88,168.14M,0.27%
15082018,7354.66,7385.67,7409.48,7308.52,190.30M,-1.24%
14082018,7447.17,7430.45,7455.42,7390,134.44M,0.62%
13082018,7401.17,7420.18,7468.82,7398.53,129.62M,-0.10%
10082018,7408.3,7409.05,7436.69,7382.83,139.31M,-0.79%
9082018,7466.96,7467.51,7498.37,7458.56,133.85M,-0.03%
8082018,7469.55,7454.42,7486.21,7435.77,124.92M,0.09%
7082018,7462.65,7459.32,7478.96,7443.88,146.62M,0.32%
6082018,7438.99,7390.81,7439.55,7381.58,142.43M,0.59%
3082018,7395.49,7389.36,7395.49,7356.33,147.40M,0.32%
2082018,7372.15,7221.35,7380.56,7221.35,169.47M,1.36%
1082018,7272.89,7269.2,7294.8,7234.64,178.96M,0.57%
31072018,7231.98,7219.67,7272.96,7179.41,191.39M,0.54%
30072018,7193.1,7292.72,7299.07,7158.78,173.64M,-1.42%
27072018,7296.78,7443.24,7443.24,7255.32,190.70M,-1.40%
26072018,7400.75,7404.56,7430.11,7385.72,217.54M,-1.44%
25072018,7508.59,7406.1,7511.39,7405.64,171.18M,1.38%
24072018,7406.25,7455.51,7475.99,7375.74,154.42M,0.47%
23072018,7371.78,7335.42,7376.82,7301.34,134.46M,0.29%
20072018,7350.23,7379.13,7398.59,7343.37,179.35M,-0.03%
19072018,7352.36,7364.66,7388.99,7344.33,159.59M,-0.51%
18072018,7390.13,7407.25,7411.24,7368.36,145.78M,-0.19%
17072018,7403.89,7291.48,7418.43,7288.3,143.57M,0.63%
16072018,7357.9,7381.03,7390.64,7346.34,136.18M,-0.24%
13072018,7375.82,7372.28,7387.74,7348.96,139.23M,0.13%
12072018,7366.25,7276.38,7368.72,7274.16,168.21M,1.69%
11072018,7243.98,7221.66,7271.12,7220.23,151.84M,-0.53%
10072018,7282.6,7287.05,7297.79,7257.49,123.21M,0.09%
9072018,7276,7251.18,7277.57,7221.32,137.75M,0.95%
6072018,7207.33,7114.17,7217,7106.1,143.87M,1.50%
5072018,7101.05,7064,7105.54,7025.24,153.26M,1.23%
3072018,7014.55,7121.71,7122.45,7009.51,109.02M,-1.17%
2072018,7097.82,6979.54,7099.27,6969.16,148.86M,0.81%
29062018,7040.8,7071.49,7101.82,7031.4,193.84M,0.13%
28062018,7031.6,6963.37,7055.25,6950.23,178.96M,0.89%
27062018,6969.67,7096.6,7128.77,6968.3,182.46M,-1.39%
26062018,7068.19,7061.23,7108.45,7040.06,171.74M,0.43%
25062018,7038.17,7131.05,7144.28,6976.96,217.24M,-2.21%
22062018,7197.51,7239.72,7239.75,7177.46,264.94M,-0.28%
21062018,7217.49,7304.05,7308.26,7203.93,174.65M,-0.87%
20062018,7280.7,7264.85,7309.99,7256.87,182.49M,0.73%
19062018,7228.04,7158.8,7229.98,7138.02,182.91M,-0.32%
18062018,7251.41,7201.18,7256.43,7186.16,164.21M,-0.06%
15062018,7255.76,7245.16,7268.84,7220.97,429.89M,-0.33%
14062018,7279.59,7233.7,7291.31,7233.7,174.44M,1.03%
13062018,7205.26,7219.58,7261.17,7193.02,186.65M,-0.05%
12062018,7209.18,7181.67,7214.49,7173.76,149.87M,0.57%
11062018,7168.48,7149.65,7187.45,7146.09,139.97M,0.22%
8062018,7152.62,7121.76,7161.92,7100.73,150.44M,0.00%
7062018,7152.83,7212.43,7212.43,7115.85,164.79M,-0.79%
6062018,7210.08,7180.24,7212.45,7140.91,161.09M,0.60%
5062018,7166.75,7162.41,7179.82,7137.13,153.10M,0.32%
4062018,7143.57,7099.5,7146.77,7099.09,146.84M,0.84%
1062018,7083.93,7010.08,7084.84,7008.02,157.86M,1.67%
31052018,6967.73,6969.93,7016.42,6955.99,278.87M,-0.12%
30052018,6976.37,6955.59,6987.63,6938.02,148.49M,0.72%
29052018,6926.54,6928.49,6964.65,6887.12,165.70M,-0.49%
25052018,6960.92,6951.47,6982.52,6941.85,124.10M,0.16%
24052018,6949.7,6951.52,6963.68,6882.57,139.44M,-0.06%
23052018,6953.63,6847.27,6954.7,6846.94,152.02M,0.87%
22052018,6893.62,6934.7,6947.43,6883.74,144.22M,-0.17%
21052018,6905.53,6920.32,6948.27,6876.35,147.23M,0.57%
18052018,6866.25,6876.65,6897.91,6857.58,164.89M,-0.51%
17052018,6901.63,6905.75,6952.98,6869.39,139.33M,-0.41%
16052018,6929.97,6892.89,6944.54,6891.65,143.62M,0.60%
15052018,6888.54,6909.32,6912.04,6852.73,171.47M,-1.09%
14052018,6964.37,6977.35,7008.26,6954.64,152.21M,0.17%
11052018,6952.56,6948.87,6969.3,6923.61,164.10M,-0.16%
10052018,6963.55,6909.18,6966.93,6906.77,148.39M,1.02%
9052018,6893.21,6830.55,6895.93,6807.4,162.61M,1.14%
8052018,6815.48,6813.91,6830.87,6770.3,170.72M,-0.09%
7052018,6821.87,6803.45,6846.46,6796.05,160.56M,0.78%
4052018,6769.12,6618.7,6783.36,6612.39,172.87M,1.89%
3052018,6643.48,6608.7,6667.29,6539.86,190.16M,-0.02%
2052018,6644.48,6694.52,6715.96,6637.96,185.67M,-0.56%
1052018,6681.96,6592.93,6685.41,6578.26,154.32M,1.16%
30042018,6605.57,6669.44,6712.5,6593.6,193.47M,-0.76%
27042018,6656.35,6748.59,6750.78,6619.26,185.61M,0.10%
26042018,6649.65,6606.61,6673.65,6579.12,200.59M,2.08%
25042018,6513.94,6514.32,6540.76,6426.57,173.26M,0.08%
24042018,6509.05,6680.88,6688.89,6464.74,199.97M,-2.10%
23042018,6648.8,6699.16,6721.65,6613.55,152.36M,-0.28%
20042018,6667.75,6754.68,6757.68,6642.83,203.20M,-1.58%
19042018,6774.89,6793.07,6815.04,6749.07,159.27M,-0.85%
18042018,6833.21,6824.58,6856.96,6788.32,140.49M,0.25%
17042018,6816.37,6738.65,6834.31,6729.79,150.89M,2.12%
16042018,6675.18,6675.92,6699.76,6633.08,132.24M,0.71%
13042018,6628.34,6696.02,6703.31,6598.34,137.03M,-0.42%
12042018,6656.26,6627.32,6682.69,6618.81,149.12M,1.11%
11042018,6583.44,6578.84,6650.29,6574.88,141.66M,-0.49%
10042018,6615.87,6585.52,6639.97,6534.89,186.05M,2.22%
9042018,6472.34,6488.48,6604.26,6466.04,173.88M,0.61%
6042018,6433.21,6514.48,6587.36,6402.03,212.08M,-2.45%
5042018,6594.84,6619.22,6632.21,6550.28,173.51M,0.53%
4042018,6560.06,6326.54,6578.56,6326.54,201.26M,1.57%
3042018,6458.83,6448.05,6485.27,6343.9,194.78M,1.06%
2042018,6390.84,6528.23,6560.95,6322.6,238.54M,-2.89%
29032018,6581.13,6493.51,6640.76,6435.67,261.08M,1.86%
28032018,6460.81,6488.02,6559.88,6410.04,235.65M,-1.06%
27032018,6529.84,6791.39,6793.5,6479.56,230.34M,-3.32%
26032018,6753.83,6644.4,6760.65,6538.79,231.05M,3.78%
23032018,6508.09,6683.19,6708.58,6507.84,235.62M,-2.61%
22032018,6682.26,6763.94,6809.94,6679.35,209.24M,-2.50%
21032018,6853.45,6863.29,6930.7,6828.88,181.69M,-0.47%
20032018,6885.92,6871.09,6902.23,6845.85,175.19M,0.31%
19032018,6864.88,6945.97,6949.02,6806.16,214.56M,-2.21%
16032018,7019.95,7058.12,7061.67,7011.69,381.00M,-0.16%
15032018,7030.97,7050.66,7075.55,7010.01,146.85M,-0.14%
14032018,7040.98,7077.85,7084.07,7012.57,178.32M,-0.08%
13032018,7046.51,7172.25,7186.09,7025.82,196.08M,-1.19%
12032018,7131.12,7122.47,7156.25,7108.04,175.89M,0.42%
9032018,7101.18,7014.84,7101.31,7007.3,177.20M,1.93%
8032018,6966.43,6955.85,6971,6931.35,161.59M,0.53%
7032018,6929.39,6855.57,6935.48,6850.91,171.30M,0.24%
6032018,6913.02,6919.79,6937.03,6872.06,170.32M,0.46%
5032018,6881.28,6777.63,6901.63,6753.83,177.21M,1.03%
2032018,6811.04,6661.91,6820.37,6645.03,202.00M,0.90%
1032018,6750.54,6862.94,6892.38,6687.44,226.84M,-1.52%
28022018,6854.42,6945.2,6964.15,6854.42,212.33M,-0.67%
27022018,6900.35,6984.83,7003.14,6900.35,186.40M,-1.27%
26022018,6989.1,6933.82,6989.36,6927.46,156.07M,1.34%
23022018,6896.6,6816.43,6897.53,6789.02,154.36M,1.99%
22022018,6761.85,6793.08,6826.01,6744.05,146.06M,0.04%
21022018,6759.26,6808.6,6879.47,6759.22,167.24M,-0.30%
20022018,6779.69,6742.15,6838,6740.48,170.31M,0.13%
16022018,6770.66,6778.28,6840.6,6758.51,190.51M,-0.36%
15022018,6794.92,6734.34,6795.92,6665.92,187.21M,1.80%
14022018,6675.03,6523.26,6684.15,6520.39,197.23M,1.85%
13022018,6553.86,6482.77,6567.62,6478.41,153.73M,0.46%
12022018,6523.85,6477.04,6565.28,6424.3,228.35M,1.73%
9022018,6412.68,6395.16,6453.43,6164.43,318.49M,1.69%
8022018,6306.1,6595.81,6606.05,6304.18,277.35M,-4.19%
7022018,6582.02,6632.98,6716.25,6581.38,226.58M,-1.26%
6022018,6665.98,6378.6,6673.41,6370.48,320.31M,2.62%
