Fecha,Último,Apertura,Máximo,Mínimo,Vol,% var
25092017,2496.66,2499.39,2502.54,2488.03,,-0.22%
22092017,2502.22,2497.26,2503.47,2496.54,,0.06%
21092017,2500.6,2507.16,2507.16,2499,,-0.30%
20092017,2508.24,2506.84,2508.85,2496.67,,0.06%
19092017,2506.65,2506.29,2507.84,2503.19,,0.11%
18092017,2503.87,2502.51,2508.32,2499.92,,0.15%
15092017,2500.23,2495.67,2500.23,2493.16,,0.18%
14092017,2495.62,2494.56,2498.43,2491.35,,-0.11%
13092017,2498.37,2493.89,2498.37,2492.14,,0.08%
12092017,2496.48,2491.94,2496.77,2490.37,,0.34%
11092017,2488.11,2474.52,2488.95,2474.52,,1.08%
8092017,2461.43,2462.25,2467.11,2459.4,,-0.15%
7092017,2465.1,2468.06,2468.62,2460.29,,-0.02%
6092017,2465.54,2463.83,2469.64,2459.2,,0.31%
5092017,2457.85,2470.35,2471.97,2446.55,,-0.76%
1092017,2476.55,2474.42,2480.38,2473.85,,0.20%
31082017,2471.65,2462.65,2475.01,2462.65,,0.57%
30082017,2457.59,2446.06,2460.31,2443.77,,0.46%
29082017,2446.3,2431.94,2449.19,2428.2,,0.08%
28082017,2444.24,2447.35,2449.12,2439.03,,0.05%
25082017,2443.05,2444.72,2453.96,2442.22,,0.17%
24082017,2438.97,2447.91,2450.39,2436.19,,-0.21%
23082017,2444.04,2444.88,2448.91,2441.42,,-0.35%
22082017,2452.51,2433.75,2454.77,2433.67,,0.99%
21082017,2428.37,2425.5,2430.58,2417.35,,0.12%
18082017,2425.55,2427.64,2440.27,2420.69,,-0.18%
17082017,2430.01,2462.95,2465.02,2430.01,,-1.54%
16082017,2468.11,2468.63,2474.93,2463.86,,0.14%
15082017,2464.61,2468.66,2468.9,2461.61,,-0.05%
14082017,2465.84,2454.96,2468.22,2454.96,,1.00%
11082017,2441.32,2441.04,2448.09,2437.85,,0.13%
10082017,2438.21,2465.38,2465.38,2437.75,,-1.45%
9082017,2474.02,2465.35,2474.41,2462.08,,-0.04%
8082017,2474.92,2478.35,2490.87,2470.32,,-0.24%
7082017,2480.91,2477.14,2480.95,2475.88,,0.16%
4082017,2476.83,2476.88,2480,2472.08,,0.19%
3082017,2472.16,2476.03,2476.03,2468.85,,-0.22%
2082017,2477.57,2480.38,2480.38,2466.48,,0.05%
1082017,2476.35,2477.1,2478.51,2471.14,,0.24%
31072017,2470.3,2475.94,2477.96,2468.53,,-0.07%
28072017,2472.1,2469.12,2473.53,2464.66,,-0.13%
27072017,2475.42,2482.76,2484.04,2459.93,,-0.10%
26072017,2477.83,2479.97,2481.69,2474.94,,0.03%
25072017,2477.13,2477.88,2481.24,2474.91,,0.29%
24072017,2469.91,2472.04,2473.1,2466.32,,-0.11%
21072017,2472.54,2467.4,2472.54,2465.06,,-0.04%
20072017,2473.45,2475.56,2477.62,2468.43,,-0.02%
19072017,2473.83,2463.85,2473.83,2463.85,,0.54%
18072017,2460.61,2455.88,2460.92,2450.34,,0.06%
17072017,2459.14,2459.5,2462.82,2457.16,,-0.01%
14072017,2459.27,2449.16,2463.54,2446.69,,0.47%
13072017,2447.83,2444.99,2449.32,2441.69,,0.19%
12072017,2443.25,2435.75,2445.76,2435.75,,0.73%
11072017,2425.53,2427.35,2429.3,2412.79,,-0.08%
10072017,2427.43,2424.51,2432,2422.27,,0.09%
7072017,2425.18,2413.52,2426.92,2413.52,,0.64%
6072017,2409.75,2423.44,2424.28,2407.7,,-0.94%
5072017,2432.54,2430.78,2434.9,2422.05,,0.15%
3072017,2429.01,2431.39,2439.17,2428.69,,0.23%
30062017,2423.41,2429.2,2432.71,2421.65,,0.15%
29062017,2419.7,2442.38,2442.73,2405.7,,-0.86%
28062017,2440.69,2428.7,2442.97,2428.02,,0.88%
27062017,2419.38,2436.34,2440.15,2419.38,,-0.81%
26062017,2439.07,2443.32,2450.42,2437.03,,0.03%
23062017,2438.3,2434.65,2441.4,2431.11,,0.16%
22062017,2434.5,2437.4,2441.62,2433.27,,-0.05%
21062017,2435.61,2439.31,2442.23,2430.74,,-0.06%
20062017,2437.03,2450.66,2450.66,2436.6,,-0.67%
19062017,2453.46,2442.55,2453.82,2441.79,,0.83%
16062017,2433.15,2431.24,2433.15,2422.88,,0.03%
15062017,2432.46,2424.14,2433.95,2418.53,,-0.22%
14062017,2437.92,2443.75,2443.75,2428.34,,-0.10%
13062017,2440.35,2434.15,2441.49,2431.28,,0.45%
12062017,2429.39,2425.88,2430.38,2419.97,,-0.10%
9062017,2431.77,2436.39,2446.2,2415.7,,-0.08%
8062017,2433.79,2434.27,2439.27,2427.94,,0.03%
7062017,2433.14,2432.03,2435.28,2424.75,,0.16%
6062017,2429.33,2431.92,2436.21,2428.12,,-0.28%
5062017,2436.1,2437.83,2439.55,2434.32,,-0.12%
2062017,2439.07,2431.28,2440.23,2427.71,,0.37%
1062017,2430.06,2415.65,2430.06,2413.54,,0.76%
31052017,2411.8,2415.63,2415.99,2403.59,,-0.05%
30052017,2412.91,2411.67,2415.26,2409.43,,-0.12%
26052017,2415.82,2414.5,2416.68,2412.2,,0.03%
25052017,2415.07,2409.54,2418.71,2408.01,,0.44%
24052017,2404.39,2401.41,2405.58,2397.99,,0.25%
23052017,2398.42,2397.04,2400.85,2393.88,,0.18%
22052017,2394.02,2387.21,2395.46,2386.92,,0.52%
19052017,2381.73,2371.37,2389.06,2370.43,,0.68%
18052017,2365.72,2354.69,2375.74,2352.72,,0.37%
17052017,2357.03,2382.95,2384.87,2356.21,,-1.82%
16052017,2400.67,2404.55,2405.77,2396.05,,-0.07%
15052017,2402.32,2393.98,2404.05,2393.94,,0.48%
12052017,2390.9,2392.44,2392.44,2387.19,,-0.15%
11052017,2394.44,2394.84,2395.72,2381.74,,-0.22%
10052017,2399.63,2396.79,2399.74,2392.79,,0.11%
9052017,2396.92,2401.58,2403.87,2392.44,,-0.10%
8052017,2399.38,2399.94,2401.36,2393.92,,0.00%
5052017,2399.29,2392.37,2399.29,2389.38,,0.41%
4052017,2389.52,2389.79,2391.43,2380.35,,0.06%
3052017,2388.13,2386.5,2389.82,2379.75,,-0.13%
2052017,2391.17,2391.05,2392.93,2385.82,,0.12%
1052017,2388.33,2388.5,2394.49,2384.83,,0.17%
28042017,2384.2,2393.68,2393.68,2382.36,,-0.19%
27042017,2388.77,2389.7,2392.1,2382.68,,0.06%
26042017,2387.45,2388.98,2398.16,2386.76,,-0.05%
25042017,2388.61,2381.51,2392.48,2381.15,,0.61%
24042017,2374.15,2370.33,2376.98,2369.19,,1.08%
21042017,2348.69,2354.74,2356.18,2344.51,,-0.30%
20042017,2355.84,2342.69,2361.37,2340.91,,0.76%
19042017,2338.17,2346.79,2352.63,2335.05,,-0.17%
18042017,2342.19,2342.53,2348.35,2334.54,,-0.29%
17042017,2349.01,2332.62,2349.14,2332.51,,0.86%
13042017,2328.95,2341.98,2348.26,2328.95,,-0.68%
12042017,2344.93,2352.15,2352.72,2341.18,,-0.38%
11042017,2353.78,2353.92,2355.22,2337.25,,-0.14%
10042017,2357.16,2357.16,2366.37,2351.5,,0.07%
7042017,2355.54,2356.59,2363.76,2350.74,,-0.08%
6042017,2357.49,2353.79,2364.16,2348.9,,0.19%
5042017,2352.95,2366.59,2378.36,2350.52,,-0.31%
4042017,2360.16,2354.76,2360.53,2350.72,,0.06%
3042017,2358.84,2362.34,2365.87,2344.73,,-0.16%
31032017,2362.72,2364.82,2370.35,2362.6,,-0.23%
30032017,2368.06,2361.31,2370.42,2358.58,,0.29%
29032017,2361.13,2356.54,2363.36,2352.94,,0.11%
28032017,2358.57,2339.79,2363.78,2337.63,,0.73%
27032017,2341.59,2329.11,2344.9,2322.25,,-0.10%
24032017,2343.98,2350.42,2356.22,2335.74,,-0.08%
23032017,2345.96,2345.97,2358.92,2342.13,,-0.11%
22032017,2348.45,2343,2351.81,2336.45,,0.19%
21032017,2344.02,2379.32,2381.93,2341.9,,-1.24%
20032017,2373.47,2378.24,2379.55,2369.66,,-0.20%
17032017,2378.25,2383.71,2385.71,2377.64,,-0.13%
16032017,2381.38,2387.71,2388.1,2377.18,,-0.16%
15032017,2385.26,2370.34,2390.01,2368.94,,0.84%
14032017,2365.45,2368.55,2368.55,2358.18,,-0.34%
13032017,2373.47,2371.56,2374.42,2368.52,,0.04%
10032017,2372.6,2372.52,2376.86,2363.04,,0.33%
9032017,2364.87,2363.49,2369.08,2354.54,,0.08%
8032017,2362.98,2369.81,2373.09,2361.01,,-0.23%
7032017,2368.39,2370.74,2375.12,2365.51,,-0.29%
6032017,2375.31,2375.23,2378.8,2367.98,,-0.33%
3032017,2383.12,2380.92,2383.89,2375.39,,0.05%
2032017,2381.92,2394.75,2394.75,2380.17,,-0.59%
1032017,2395.96,2380.13,2400.98,2380.13,,1.37%
28022017,2363.64,2366.08,2367.79,2358.96,,-0.26%
27022017,2369.75,2365.23,2371.54,2361.87,,0.10%
24022017,2367.34,2355.73,2367.34,2352.87,,0.15%
23022017,2363.81,2367.5,2368.26,2355.09,,0.04%
22022017,2362.82,2361.11,2365.13,2358.34,,-0.11%
21022017,2365.38,2354.91,2366.71,2354.91,,0.60%
17022017,2351.16,2343.01,2351.16,2339.58,,0.17%
16022017,2347.22,2349.64,2351.31,2338.87,,-0.09%
15022017,2349.25,2335.58,2351.3,2334.81,,0.50%
14022017,2337.58,2326.12,2337.58,2322.17,,0.40%
13022017,2328.25,2321.72,2331.58,2321.42,,0.52%
10022017,2316.1,2312.27,2319.23,2311.1,,0.36%
9022017,2307.87,2296.7,2311.08,2296.61,,0.58%
8022017,2294.67,2289.55,2295.91,2285.38,,0.07%
7022017,2293.08,2295.87,2299.4,2290.16,,0.02%
6022017,2292.56,2294.28,2296.18,2288.57,,-0.21%
3022017,2297.42,2288.54,2298.31,2287.88,,0.73%
2022017,2280.85,2276.69,2283.97,2271.65,,0.06%
1022017,2279.55,2285.59,2289.14,2272.44,,0.03%
31012017,2278.87,2274.02,2279.09,2267.21,,-0.09%
30012017,2280.9,2286.01,2286.01,2268.04,,-0.60%
27012017,2294.69,2299.02,2299.02,2291.62,,-0.09%
26012017,2296.68,2298.63,2300.99,2294.08,,-0.07%
25012017,2298.37,2288.88,2299.55,2288.88,,0.80%
24012017,2280.07,2267.88,2284.63,2266.68,,0.66%
23012017,2265.2,2267.78,2271.78,2257.02,,-0.27%
20012017,2271.31,2269.96,2276.96,2265.01,,0.34%
19012017,2263.69,2271.9,2274.33,2258.41,,-0.36%
18012017,2271.89,2269.14,2272.01,2263.35,,0.18%
17012017,2267.89,2269.14,2272.08,2262.81,,-0.30%
13012017,2274.64,2272.74,2278.68,2271.51,,0.18%
12012017,2270.44,2271.14,2271.78,2254.25,,-0.21%
11012017,2275.32,2268.6,2275.32,2260.83,,0.28%
10012017,2268.9,2269.72,2279.27,2265.27,,0.00%
9012017,2268.9,2273.59,2275.49,2268.9,,-0.35%
6012017,2276.98,2271.14,2282.1,2264.06,,0.35%
5012017,2269,2268.18,2271.5,2260.45,,-0.08%
4012017,2270.75,2261.6,2272.82,2261.6,,0.57%
3012017,2257.83,2251.57,2263.88,2245.13,,0.85%
30122016,2238.83,2251.61,2253.58,2233.62,,-0.46%
29122016,2249.26,2249.5,2254.51,2244.56,,-0.03%
28122016,2249.92,2270.23,2271.31,2249.11,,-0.84%
27122016,2268.88,2266.23,2273.82,2266.15,,0.22%
23122016,2263.79,2260.25,2263.79,2258.84,,0.13%
22122016,2260.96,2262.93,2263.18,2256.08,,-0.19%
21122016,2265.18,2270.54,2271.23,2265.15,,-0.25%
20122016,2270.76,2266.5,2272.56,2266.14,,0.36%
19122016,2262.53,2259.24,2267.47,2258.21,,0.20%
16122016,2258.07,2266.81,2268.05,2254.24,,-0.18%
15122016,2262.03,2253.77,2272.12,2253.77,,0.39%
14122016,2253.28,2268.35,2276.2,2248.44,,-0.81%
13122016,2271.72,2263.32,2277.53,2263.32,,0.65%
12122016,2256.96,2258.83,2264.03,2252.37,,-0.11%
9122016,2259.53,2249.73,2259.8,2249.23,,0.59%
8122016,2246.19,2241.13,2251.69,2237.57,,0.22%
7122016,2241.35,2210.72,2241.63,2208.93,,1.32%
6122016,2212.23,2207.26,2212.78,2202.21,,0.34%
5122016,2204.71,2200.65,2209.42,2199.97,,0.58%
2122016,2191.95,2191.12,2197.95,2188.37,,0.04%
1122016,2191.08,2200.17,2202.6,2187.44,,-0.35%
30112016,2198.81,2204.97,2214.1,2198.81,,-0.27%
29112016,2204.66,2200.76,2210.46,2198.15,,0.13%
28112016,2201.72,2210.21,2211.14,2200.36,,-0.53%
25112016,2213.35,2206.27,2213.35,2206.27,,0.39%
23112016,2204.72,2198.55,2204.72,2194.51,,0.08%
22112016,2202.94,2201.56,2204.8,2194.51,,0.22%
21112016,2198.18,2186.43,2198.7,2186.43,,0.75%
18112016,2181.9,2186.85,2189.89,2180.38,,-0.24%
17112016,2187.12,2178.61,2188.06,2176.65,,0.47%
16112016,2176.94,2177.53,2179.22,2172.2,,-0.16%
15112016,2180.39,2168.29,2180.84,2166.38,,0.75%
14112016,2164.2,2165.64,2171.36,2156.08,,-0.01%
11112016,2164.45,2162.71,2165.92,2152.49,,-0.14%
10112016,2167.48,2167.49,2182.3,2151.17,,0.20%
9112016,2163.26,2131.56,2170.1,2125.35,,1.11%
8112016,2139.56,2129.92,2146.87,2123.56,,0.38%
7112016,2131.52,2100.59,2132,2100.59,,2.22%
4112016,2085.18,2083.79,2099.07,2083.79,,-0.17%
3112016,2088.66,2098.8,2102.56,2085.23,,-0.44%
2112016,2097.94,2109.43,2111.76,2094,,-0.65%
1112016,2111.72,2128.68,2131.45,2097.85,,-0.68%
31102016,2126.15,2129.78,2133.25,2125.53,,-0.01%
28102016,2126.41,2132.23,2140.72,2119.36,,-0.31%
27102016,2133.04,2144.06,2147.13,2132.52,,-0.30%
26102016,2139.43,2136.97,2145.73,2131.59,,-0.17%
25102016,2143.16,2149.72,2151.44,2141.93,,-0.38%
24102016,2151.33,2148.5,2154.79,2146.91,,0.47%
21102016,2141.16,2139.43,2142.63,2130.09,,-0.01%
20102016,2141.34,2142.51,2147.18,2133.44,,-0.14%
19102016,2144.29,2140.81,2148.44,2138.15,,0.22%
18102016,2139.6,2138.31,2144.38,2135.49,,0.62%
17102016,2126.5,2132.95,2135.61,2124.43,,-0.30%
14102016,2132.98,2139.68,2149.19,2132.98,,0.02%
13102016,2132.55,2130.26,2138.19,2114.72,,-0.31%
12102016,2139.18,2137.67,2145.36,2132.77,,0.11%
11102016,2136.73,2161.35,2161.56,2128.84,,-1.24%
10102016,2163.66,2160.39,2169.6,2160.39,,0.46%
7102016,2153.74,2164.19,2165.86,2144.85,,-0.33%
6102016,2160.77,2158.22,2162.93,2150.28,,0.05%
5102016,2159.73,2155.15,2163.95,2155.15,,0.43%
4102016,2150.49,2163.37,2165.46,2144.01,,-0.50%
3102016,2161.2,2164.33,2164.41,2154.77,,-0.33%
30092016,2168.27,2156.51,2175.3,2156.51,,0.80%
29092016,2151.13,2168.9,2172.67,2145.2,,-0.93%
28092016,2171.37,2161.85,2172.4,2151.79,,0.53%
27092016,2159.93,2146.04,2161.13,2141.55,,0.64%
26092016,2146.1,2158.54,2158.54,2145.04,,-0.86%
23092016,2164.69,2173.29,2173.75,2163.97,,-0.57%
22092016,2177.18,2170.94,2179.99,2170.94,,0.65%
21092016,2163.12,2144.58,2165.11,2139.57,,1.09%
20092016,2139.76,2145.94,2150.8,2139.17,,0.03%
19092016,2139.12,2143.99,2153.61,2135.91,,0.00%
16092016,2139.16,2146.48,2146.48,2131.2,,-0.38%
15092016,2147.26,2125.36,2151.31,2122.36,,1.01%
14092016,2125.77,2127.86,2141.33,2119.9,,-0.06%
13092016,2127.02,2150.47,2150.47,2120.27,,-1.48%
12092016,2159.04,2120.86,2163.3,2119.12,,1.47%
9092016,2127.81,2169.08,2169.08,2127.81,,-2.45%
8092016,2181.3,2182.76,2184.94,2177.49,,-0.22%
7092016,2186.16,2185.17,2187.87,2179.07,,-0.01%
6092016,2186.48,2181.61,2186.57,2175.1,,0.30%
2092016,2179.98,2177.49,2184.87,2173.59,,0.42%
1092016,2170.86,2171.33,2173.56,2157.09,,0.00%
31082016,2170.95,2173.56,2173.79,2161.35,,-0.24%
30082016,2176.12,2179.45,2182.27,2170.41,,-0.20%
29082016,2180.38,2170.19,2183.48,2170.19,,0.52%
26082016,2169.04,2175.1,2187.94,2160.39,,-0.16%
25082016,2172.47,2173.29,2179,2169.74,,-0.14%
24082016,2175.44,2185.09,2186.66,2171.25,,-0.52%
23082016,2186.9,2187.81,2193.42,2186.8,,0.20%
22082016,2182.64,2181.58,2185.15,2175.96,,-0.06%
19082016,2183.87,2184.24,2185,2175.13,,-0.14%
18082016,2187.02,2181.9,2187.03,2180.46,,0.22%
17082016,2182.22,2177.84,2183.08,2168.5,,0.19%
16082016,2178.15,2186.24,2186.24,2178.14,,-0.55%
15082016,2190.15,2186.08,2193.81,2186.08,,0.28%
12082016,2184.05,2183.74,2186.28,2179.42,,-0.08%
11082016,2185.79,2177.97,2188.45,2177.97,,0.47%
10082016,2175.49,2182.81,2183.41,2172,,-0.29%
9082016,2181.74,2182.24,2187.66,2178.61,,0.04%
8082016,2180.89,2183.76,2185.44,2177.85,,-0.09%
5082016,2182.87,2168.79,2182.87,2168.79,,0.86%
4082016,2164.25,2163.51,2168.19,2159.07,,0.02%
3082016,2163.79,2156.81,2163.79,2152.56,,0.31%
2082016,2157.03,2169.94,2170.2,2147.58,,-0.64%
1082016,2170.84,2173.15,2178.29,2166.21,,-0.13%
29072016,2173.6,2168.83,2177.09,2163.49,,0.16%
28072016,2170.06,2166.05,2172.85,2159.74,,0.16%
27072016,2166.58,2169.81,2174.98,2159.07,,-0.12%
26072016,2169.18,2168.97,2173.54,2160.18,,0.03%
25072016,2168.48,2173.71,2173.71,2161.95,,-0.30%
22072016,2175.03,2166.47,2175.11,2163.24,,0.46%
21072016,2165.17,2172.91,2174.56,2159.75,,-0.36%
20072016,2173.02,2166.1,2175.63,2164.89,,0.43%
19072016,2163.78,2163.79,2164.63,2159.01,,-0.14%
18072016,2166.89,2162.04,2168.35,2159.63,,0.24%
15072016,2161.74,2165.13,2169.05,2155.79,,-0.09%
14072016,2163.75,2157.88,2168.99,2157.88,,0.53%
13072016,2152.43,2153.81,2156.45,2146.21,,0.01%
12072016,2152.14,2139.5,2155.4,2139.5,,0.70%
11072016,2137.16,2131.72,2143.16,2131.72,,0.34%
8072016,2129.9,2106.97,2131.71,2106.97,,1.53%
7072016,2097.9,2100.42,2109.08,2089.39,,-0.09%
6072016,2099.73,2084.43,2100.72,2074.02,,0.54%
5072016,2088.55,2095.05,2095.05,2080.86,,-0.68%
1072016,2102.95,2099.34,2108.71,2097.9,,0.19%
30062016,2098.86,2073.17,2098.94,2070,,1.36%
29062016,2070.77,2042.69,2073.13,2042.69,,1.70%
28062016,2036.09,2006.67,2036.09,2006.67,,1.78%
27062016,2000.54,2031.45,2031.45,1991.68,,-1.81%
24062016,2037.41,2103.81,2103.81,2032.57,,-3.59%
23062016,2113.32,2092.8,2113.32,2092.8,,1.34%
22062016,2085.45,2089.75,2099.71,2084.36,,-0.17%
21062016,2088.9,2085.19,2093.66,2083.02,,0.27%
20062016,2083.25,2075.58,2100.66,2075.58,,0.58%
17062016,2071.22,2078.2,2078.2,2062.84,,-0.33%
16062016,2077.99,2066.36,2079.62,2050.37,,0.31%
15062016,2071.5,2077.6,2085.65,2069.8,,-0.18%
14062016,2075.32,2076.65,2081.3,2064.1,,-0.18%
13062016,2079.06,2091.75,2098.12,2078.46,,-0.81%
10062016,2096.07,2109.57,2109.57,2089.96,,-0.92%
9062016,2115.48,2115.65,2117.64,2107.73,,-0.17%
8062016,2119.12,2112.71,2120.55,2112.71,,0.33%
7062016,2112.13,2110.18,2119.22,2110.18,,0.13%
6062016,2109.41,2100.83,2113.36,2100.83,,0.49%
3062016,2099.13,2104.07,2104.07,2085.36,,-0.29%
2062016,2105.26,2097.71,2105.26,2088.59,,0.28%
1062016,2099.33,2093.94,2100.97,2085.1,,0.11%
31052016,2096.96,2100.13,2103.48,2088.66,,-0.10%
27052016,2099.06,2090.06,2099.06,2090.06,,0.43%
26052016,2090.1,2091.44,2094.3,2087.08,,-0.02%
25052016,2090.54,2078.93,2094.73,2078.93,,0.70%
24052016,2076.06,2052.65,2079.67,2052.65,,1.37%
23052016,2048.04,2052.23,2055.58,2047.26,,-0.21%
20052016,2052.32,2041.88,2058.35,2041.88,,0.60%
19052016,2040.04,2044.21,2044.21,2025.91,,-0.37%
18052016,2047.63,2044.38,2060.61,2034.49,,0.02%
17052016,2047.21,2065.04,2065.69,2040.82,,-0.94%
16052016,2066.66,2046.53,2071.88,2046.53,,0.98%
13052016,2046.61,2062.5,2066.79,2043.13,,-0.85%
12052016,2064.11,2067.17,2073.99,2053.13,,-0.02%
11052016,2064.46,2083.29,2083.29,2064.46,,-0.96%
10052016,2084.39,2062.63,2084.87,2062.63,,1.25%
9052016,2058.69,2057.55,2064.15,2054.31,,0.08%
6052016,2057.14,2047.77,2057.72,2039.45,,0.32%
5052016,2050.63,2052.95,2060.23,2045.77,,-0.02%
4052016,2051.12,2060.3,2060.3,2045.55,,-0.59%
3052016,2063.37,2077.18,2077.18,2054.89,,-0.87%
2052016,2081.43,2067.17,2083.42,2066.11,,0.78%
29042016,2065.3,2071.82,2073.85,2052.28,,-0.51%
28042016,2075.81,2090.93,2099.3,2071.62,,-0.92%
27042016,2095.15,2092.33,2099.89,2082.31,,0.16%
26042016,2091.7,2089.84,2096.87,2085.8,,0.19%
25042016,2087.79,2089.37,2089.37,2077.52,,-0.18%
22042016,2091.58,2091.49,2094.32,2081.2,,0.00%
21042016,2091.48,2102.09,2103.78,2088.52,,-0.52%
20042016,2102.4,2101.52,2111.05,2096.32,,0.08%
19042016,2100.8,2096.05,2104.05,2091.68,,0.31%
18042016,2094.34,2078.83,2094.66,2073.65,,0.65%
15042016,2080.73,2083.1,2083.22,2076.31,,-0.10%
14042016,2082.78,2082.89,2087.84,2078.13,,0.02%
13042016,2082.42,2065.92,2083.18,2065.92,,1.00%
12042016,2061.72,2043.72,2065.05,2039.74,,0.97%
11042016,2041.99,2050.23,2062.93,2041.88,,-0.27%
8042016,2047.6,2045.54,2060.63,2041.69,,0.28%
7042016,2041.91,2063.01,2063.01,2033.8,,-1.20%
6042016,2066.66,2045.56,2067.33,2043.09,,1.05%
5042016,2045.17,2062.5,2062.5,2042.56,,-1.01%
4042016,2066.13,2073.19,2074.02,2062.57,,-0.32%
1042016,2072.78,2056.62,2075.07,2043.98,,0.63%
31032016,2059.74,2063.77,2067.92,2057.46,,-0.20%
30032016,2063.95,2058.27,2072.21,2058.27,,0.44%
29032016,2055.01,2035.75,2055.91,2028.31,,0.88%
28032016,2037.05,2037.89,2042.67,2031.96,,0.05%
24032016,2035.94,2032.48,2036.04,2022.49,,-0.04%
23032016,2036.71,2048.55,2048.55,2034.86,,-0.64%
22032016,2049.8,2048.64,2056.6,2040.57,,-0.09%
21032016,2051.6,2047.88,2053.91,2043.14,,0.10%
18032016,2049.58,2041.16,2052.36,2041.16,,0.44%
17032016,2040.59,2026.9,2046.24,2022.16,,0.66%
16032016,2027.22,2014.24,2032.02,2010.04,,0.56%
15032016,2015.93,2015.27,2015.94,2005.23,,-0.18%
14032016,2019.64,2019.27,2024.57,2012.05,,-0.13%
11032016,2022.19,1994.71,2022.37,1994.71,,1.64%
10032016,1989.57,1990.97,2005.08,1969.25,,0.02%
9032016,1989.26,1981.44,1992.69,1979.84,,0.51%
8032016,1979.26,1996.88,1996.88,1977.43,,-1.12%
7032016,2001.76,1996.11,2006.12,1989.38,,0.09%
4032016,1999.99,1994.01,2009.13,1986.77,,0.33%
3032016,1993.4,1985.6,1993.69,1977.37,,0.35%
2032016,1986.45,1976.6,1986.51,1968.8,,0.41%
1032016,1978.35,1937.09,1978.35,1937.09,,2.39%
29022016,1932.23,1947.13,1958.27,1931.81,,-0.81%
26022016,1948.05,1954.95,1962.96,1945.78,,-0.19%
25022016,1951.7,1931.87,1951.83,1925.41,,1.13%
24022016,1929.8,1917.56,1932.08,1891,,0.44%
23022016,1921.27,1942.38,1942.38,1919.44,,-1.25%
22022016,1945.5,1924.44,1946.7,1924.44,,1.45%
19022016,1917.78,1916.74,1918.78,1902.17,,0.00%
18022016,1917.83,1927.57,1930,1915.09,,-0.47%
17022016,1926.82,1898.8,1930.68,1898.8,,1.65%
16022016,1895.58,1871.44,1895.77,1871.44,,1.65%
12022016,1864.78,1833.4,1864.78,1833.4,,1.95%
11022016,1829.08,1847,1847,1810.1,,-1.23%
10022016,1851.86,1857.1,1881.6,1850.32,,-0.02%
9022016,1852.21,1848.46,1868.25,1834.94,,-0.07%
8022016,1853.44,1873.25,1873.25,1828.46,,-1.42%
5022016,1880.05,1913.07,1913.07,1872.65,,-1.85%
4022016,1915.45,1911.67,1927.35,1900.52,,0.15%
3022016,1912.53,1907.07,1918.01,1872.23,,0.50%
2022016,1903.03,1935.26,1935.26,1897.29,,-1.87%
1022016,1939.38,1936.94,1947.2,1920.3,,-0.04%
29012016,1940.24,1894,1940.24,1894,,2.48%
28012016,1893.36,1885.22,1902.96,1873.65,,0.55%
27012016,1882.95,1902.52,1916.99,1872.7,,-1.09%
26012016,1903.63,1878.79,1906.73,1878.79,,1.41%
25012016,1877.08,1906.28,1906.28,1875.97,,-1.56%
22012016,1906.9,1877.4,1908.85,1877.4,,2.03%
21012016,1868.99,1861.46,1889.85,1848.98,,0.52%
20012016,1859.33,1876.18,1876.18,1812.29,,-1.17%
19012016,1881.33,1888.66,1901.44,1864.6,,0.05%
15012016,1880.33,1916.68,1916.68,1857.83,,-2.16%
14012016,1921.84,1891.68,1934.47,1878.93,,1.67%
13012016,1890.28,1940.34,1950.33,1886.41,,-2.50%
12012016,1938.68,1927.83,1947.38,1914.35,,0.78%
11012016,1923.67,1926.12,1935.65,1901.1,,0.09%
8012016,1922.03,1945.97,1960.4,1918.46,,-1.08%
7012016,1943.09,1985.32,1985.32,1938.83,,-2.37%
6012016,1990.26,2011.71,2011.71,1979.05,,-1.31%
5012016,2016.71,2013.78,2021.94,2004.17,,0.20%
4012016,2012.66,2038.2,2038.2,1989.68,,-1.53%
31122015,2043.94,2060.59,2062.54,2043.62,,-0.94%
30122015,2063.36,2077.34,2077.34,2061.97,,-0.72%
29122015,2078.36,2060.54,2081.56,2060.54,,1.06%
28122015,2056.5,2057.77,2057.77,2044.2,,-0.22%
24122015,2060.99,2063.52,2067.36,2058.73,,-0.16%
23122015,2064.29,2042.2,2064.73,2042.2,,1.24%
22122015,2038.97,2023.15,2042.74,2020.49,,0.88%
21122015,2021.15,2010.27,2022.9,2005.93,,0.78%
18122015,2005.55,2040.81,2040.81,2005.33,,-1.78%
17122015,2041.89,2073.76,2076.37,2041.66,,-1.50%
16122015,2073.07,2046.5,2076.72,2042.43,,1.45%
15122015,2043.41,2025.55,2053.87,2025.55,,1.06%
14122015,2021.94,2013.37,2022.92,1993.26,,0.48%
11122015,2012.37,2047.27,2047.27,2008.8,,-1.94%
10122015,2052.23,2047.93,2067.65,2045.67,,0.23%
9122015,2047.62,2061.17,2080.33,2036.53,,-0.77%
8122015,2063.59,2073.39,2073.85,2052.32,,-0.65%
7122015,2077.07,2090.42,2090.42,2066.78,,-0.70%
4122015,2091.69,2051.24,2093.84,2051.24,,2.05%
3122015,2049.62,2080.71,2085,2042.35,,-1.44%
2122015,2079.51,2101.71,2104.27,2077.11,,-1.10%
1122015,2102.63,2082.93,2103.37,2082.93,,1.07%
30112015,2080.41,2090.95,2093.81,2080.41,,-0.46%
