,fecha,nasdaq,dowjones,sp500,vix
482,29.11.2011, 2211.39,11555.63,1195.19,25.11
483,30.11.2011, 2295.20,12045.68,1246.96,24.29
484,01.12.2011, 2309.20,12020.03,1244.58,24.92
485,02.12.2011, 2302.04,12019.42,1244.28,23.22
486,05.12.2011, 2326.95,12097.83,1257.08,21.43
487,06.12.2011, 2321.49,12150.13,1258.47,21.16
488,07.12.2011, 2320.54,12196.37,1261.01,20.73
489,08.12.2011, 2282.59,11997.70,1234.35,21.91
490,09.12.2011, 2318.68,12184.26,1255.19,23.52
491,12.12.2011, 2292.24,12021.39,1236.47,22.65
492,13.12.2011, 2268.37,11954.94,1225.73,23.40
493,14.12.2011, 2233.03,11823.48,1211.82,22.97
494,15.12.2011, 2226.71,11868.81,1215.75,22.22
495,16.12.2011, 2238.18,11866.39,1219.66,21.48
496,19.12.2011, 2215.27,11766.26,1205.35,20.63
497,20.12.2011, 2281.94,12103.58,1241.30,21.07
498,21.12.2011, 2249.03,12107.74,1243.72,20.69
499,22.12.2011, 2266.77,12169.65,1254.00,21.05
500,23.12.2011, 2287.57,12294.00,1265.33,20.47
501,27.12.2011, 2293.12,12291.35,1265.43,20.91
502,28.12.2011, 2267.08,12151.41,1249.64,22.20
503,29.12.2011, 2285.07,12287.04,1263.02,20.89
504,30.12.2011, 2277.83,12217.56,1257.60,19.87
505,03.01.2012, 2321.96,12397.38,1277.06,18.28
506,04.01.2012, 2329.71,12418.42,1277.30,18.67
507,05.01.2012, 2348.98,12415.70,1281.06,18.91
508,06.01.2012, 2356.17,12359.92,1277.81,18.31
509,09.01.2012, 2350.65,12392.69,1280.70,18.57
510,10.01.2012, 2367.38,12462.47,1292.08,18.53
511,11.01.2012, 2372.25,12449.45,1292.48,19.40
512,12.01.2012, 2381.99,12471.02,1295.50,19.44
513,13.01.2012, 2371.98,12422.06,1289.09,18.55
514,17.01.2012, 2393.24,12482.07,1293.67,17.98
515,18.01.2012, 2425.96,12578.95,1308.04,17.10
516,19.01.2012, 2441.70,12623.98,1314.50,17.76
517,20.01.2012, 2437.02,12720.48,1315.38,17.65
518,23.01.2012, 2437.22,12708.82,1316.00,18.16
519,24.01.2012, 2433.96,12675.75,1314.65,18.63
520,25.01.2012, 2465.66,12756.96,1326.05,20.79
521,26.01.2012, 2454.63,12734.63,1318.43,19.04
522,27.01.2012, 2461.77,12660.46,1316.33,19.54
523,30.01.2012, 2465.32,12653.72,1313.01,21.14
524,31.01.2012, 2467.95,12632.91,1312.41,19.22
525,01.02.2012, 2488.18,12716.46,1324.09,17.78
526,02.02.2012, 2495.83,12705.41,1325.54,18.19
527,03.02.2012, 2529.17,12862.23,1344.90,18.19
528,06.02.2012, 2528.30,12845.13,1344.33,16.80
529,07.02.2012, 2532.06,12878.20,1347.05,17.31
530,08.02.2012, 2545.72,12883.95,1349.96,18.19
531,09.02.2012, 2563.93,12890.46,1351.95,17.96
532,10.02.2012, 2547.32,12801.23,1342.64,18.43
533,13.02.2012, 2569.49,12874.04,1351.77,17.26
534,14.02.2012, 2575.24,12878.28,1350.50,17.29
535,15.02.2012, 2556.01,12780.95,1343.23,18.05
536,16.02.2012, 2592.29,12904.08,1358.04,20.87
537,17.02.2012, 2584.24,12949.87,1361.23,19.07
538,21.02.2012, 2590.24,12965.69,1362.21,17.95
539,22.02.2012, 2579.78,12938.67,1357.66,17.11
540,23.02.2012, 2594.93,12984.69,1363.46,15.64
541,24.02.2012, 2604.21,12982.95,1365.74,14.80
542,27.02.2012, 2606.76,12981.51,1367.59,15.31
543,28.02.2012, 2633.46,13005.12,1372.18,15.42
544,29.02.2012, 2623.10,12952.07,1365.68,14.47
545,01.03.2012, 2643.54,12980.30,1374.09,15.04
546,02.03.2012, 2641.58,12977.57,1369.63,15.58
547,05.03.2012, 2614.92,12962.81,1364.33,15.13
548,06.03.2012, 2588.95,12759.15,1343.36,15.57
549,07.03.2012, 2607.85,12837.33,1352.63,14.82
550,08.03.2012, 2637.18,12907.94,1365.91,14.26
551,09.03.2012, 2646.85,12922.02,1370.87,15.59
552,12.03.2012, 2646.85,12959.71,1371.09,15.47
553,13.03.2012, 2697.43,13177.68,1395.95,15.48
554,14.03.2012, 2708.41,13194.10,1394.28,15.50
555,15.03.2012, 2714.79,13252.76,1402.60,15.64
556,16.03.2012, 2712.78,13232.62,1404.17,15.66
557,19.03.2012, 2733.26,13239.13,1409.75,16.44
558,20.03.2012, 2737.63,13170.19,1405.52,16.70
559,21.03.2012, 2736.88,13124.62,1402.89,18.81
560,22.03.2012, 2731.50,13046.14,1392.78,20.39
561,23.03.2012, 2728.55,13080.73,1397.11,20.02
562,26.03.2012, 2778.02,13241.63,1416.51,17.20
563,27.03.2012, 2782.12,13197.73,1412.52,19.55
564,28.03.2012, 2770.97,13126.21,1405.54,19.55
565,29.03.2012, 2762.05,13145.82,1403.28,18.46
566,30.03.2012, 2755.27,13212.04,1408.47,18.64
567,02.04.2012, 2784.42,13264.49,1419.04,18.36
568,03.04.2012, 2782.78,13199.55,1413.38,17.44
569,04.04.2012, 2745.00,13074.75,1398.96,18.97
570,05.04.2012, 2762.50,13060.14,1398.08,18.10
571,09.04.2012, 2739.98,12929.59,1382.20,16.82
572,10.04.2012, 2695.12,12715.93,1358.59,16.24
573,11.04.2012, 2708.13,12805.39,1368.71,16.32
574,12.04.2012, 2740.26,12986.58,1387.57,17.15
575,13.04.2012, 2698.99,12849.59,1370.26,16.60
576,16.04.2012, 2670.10,12921.41,1369.57,16.88
577,17.04.2012, 2723.58,13115.54,1390.78,17.56
578,18.04.2012, 2716.14,13032.75,1385.14,19.16
579,19.04.2012, 2686.82,12964.10,1376.92,18.94
580,20.04.2012, 2676.04,13029.26,1378.53,19.05
581,23.04.2012, 2653.50,12927.17,1366.94,20.08
582,24.04.2012, 2638.73,13001.56,1371.97,18.83
583,25.04.2012, 2709.62,13090.72,1390.69,19.89
584,26.04.2012, 2725.23,13204.62,1399.98,21.87
585,27.04.2012, 2741.34,13228.31,1403.36,21.97
586,30.04.2012, 2723.68,13213.63,1397.91,22.27
587,01.05.2012, 2726.92,13279.32,1405.82,24.49
588,02.05.2012, 2734.77,13268.57,1402.31,25.10
589,03.05.2012, 2704.59,13206.59,1391.57,22.01
590,04.05.2012, 2637.92,13038.27,1369.10,22.48
591,07.05.2012, 2639.28,13008.53,1369.58,22.33
592,08.05.2012, 2629.87,12932.09,1363.72,21.54
593,09.05.2012, 2621.35,12835.06,1354.58,21.76
594,10.05.2012, 2616.24,12855.04,1357.99,21.03
595,11.05.2012, 2615.98,12820.60,1353.39,24.14
596,14.05.2012, 2590.28,12695.35,1338.35,24.06
597,15.05.2012, 2580.75,12632.00,1330.66,26.66
598,16.05.2012, 2561.56,12598.55,1324.80,26.12
599,17.05.2012, 2509.05,12442.49,1304.86,24.68
600,18.05.2012, 2478.53,12369.38,1295.22,22.16
601,21.05.2012, 2545.43,12504.48,1315.99,21.72
602,22.05.2012, 2539.20,12502.81,1316.63,21.23
603,23.05.2012, 2547.08,12496.15,1318.86,23.56
604,24.05.2012, 2531.35,12529.75,1320.68,22.09
605,25.05.2012, 2527.05,12454.83,1317.82,24.27
606,29.05.2012, 2558.97,12580.69,1332.42,21.68
607,30.05.2012, 2537.40,12419.86,1313.32,21.11
608,31.05.2012, 2524.87,12393.45,1310.33,18.32
609,01.06.2012, 2458.83,12118.57,1278.04,18.38
610,04.06.2012, 2478.13,12101.46,1278.18,17.24
611,05.06.2012, 2487.50,12127.95,1285.50,20.08
612,06.06.2012, 2546.32,12414.79,1315.13,18.11
613,07.06.2012, 2535.41,12460.96,1314.99,20.38
614,08.06.2012, 2559.21,12554.20,1325.66,19.72
615,11.06.2012, 2517.18,12411.23,1308.93,19.45
616,12.06.2012, 2546.20,12573.80,1324.18,19.71
617,13.06.2012, 2527.44,12496.38,1314.88,17.08
618,14.06.2012, 2539.97,12651.91,1329.10,16.74
619,15.06.2012, 2571.23,12767.17,1342.84,16.66
620,18.06.2012, 2592.52,12741.82,1344.78,17.50
621,19.06.2012, 2620.83,12837.33,1357.98,17.10
622,20.06.2012, 2623.33,12824.39,1355.69,17.98
623,21.06.2012, 2556.96,12573.57,1325.51,18.72
624,22.06.2012, 2585.53,12640.78,1335.02,17.95
625,25.06.2012, 2533.54,12502.66,1313.72,18.33
626,26.06.2012, 2549.84,12534.67,1319.99,16.74
627,27.06.2012, 2565.53,12627.01,1331.85,17.11
628,28.06.2012, 2536.65,12602.26,1329.04,16.48
629,29.06.2012, 2615.72,12880.09,1362.16,16.16
630,02.07.2012, 2625.03,12871.39,1365.51,15.45
631,03.07.2012, 2645.84,12943.82,1374.02,16.27
632,05.07.2012, 2647.47,12896.67,1367.58,18.62
633,06.07.2012, 2612.29,12772.47,1354.68,20.47
634,09.07.2012, 2610.31,12736.29,1352.46,19.34
635,10.07.2012, 2585.52,12653.12,1341.47,17.53
636,11.07.2012, 2570.99,12604.53,1341.45,16.70
637,12.07.2012, 2545.30,12573.27,1334.76,18.03
638,13.07.2012, 2584.97,12777.09,1356.78,18.93
639,16.07.2012, 2577.05,12727.21,1353.64,18.96
640,17.07.2012, 2591.65,12805.54,1363.67,17.57
641,18.07.2012, 2625.87,12908.70,1372.78,15.64
642,19.07.2012, 2655.81,12943.36,1376.51,15.95
643,20.07.2012, 2618.04,12822.57,1362.66,15.99
644,23.07.2012, 2589.93,12721.46,1350.52,15.32
645,24.07.2012, 2567.46,12617.32,1338.31,15.28
646,25.07.2012, 2549.20,12676.05,1337.89,14.74
647,26.07.2012, 2584.85,12887.93,1360.02,13.70
648,27.07.2012, 2647.03,13075.66,1385.97,14.85
649,30.07.2012, 2642.12,13073.01,1385.30,14.63
650,31.07.2012, 2642.53,13008.68,1379.32,14.29
651,01.08.2012, 2635.13,12971.06,1375.14,13.45
652,02.08.2012, 2625.52,12878.88,1365.00,14.02
653,03.08.2012, 2676.00,13096.17,1390.99,15.02
654,06.08.2012, 2694.09,13117.51,1394.23,15.11
655,07.08.2012, 2717.16,13168.60,1401.35,15.96
656,08.08.2012, 2714.02,13175.64,1402.22,15.18
657,09.08.2012, 2719.61,13165.19,1402.80,16.35
658,10.08.2012, 2722.96,13207.95,1405.87,16.49
659,13.08.2012, 2728.68,13169.43,1404.11,17.06
660,14.08.2012, 2727.79,13172.14,1403.93,17.83
661,15.08.2012, 2735.47,13164.78,1405.53,17.47
662,16.08.2012, 2768.09,13250.11,1415.51,17.98
663,17.08.2012, 2780.30,13275.20,1418.16,17.74
664,20.08.2012, 2784.33,13271.64,1418.13,15.60
665,21.08.2012, 2772.20,13203.58,1413.17,14.38
666,22.08.2012, 2783.42,13172.76,1413.49,16.28
667,23.08.2012, 2762.02,13057.46,1402.08,16.41
668,24.08.2012, 2778.05,13157.97,1411.13,15.80
669,27.08.2012, 2782.55,13124.67,1410.44,14.05
670,28.08.2012, 2782.69,13102.99,1409.30,14.51
671,29.08.2012, 2784.00,13107.48,1410.49,14.59
672,30.08.2012, 2753.74,13000.71,1399.48,14.18
673,31.08.2012, 2772.24,13090.84,1406.58,13.88
674,04.09.2012, 2772.03,13035.94,1404.94,14.07
675,05.09.2012, 2766.95,13047.48,1403.44,13.98
676,06.09.2012, 2829.71,13292.00,1432.12,14.15
677,07.09.2012, 2825.11,13306.64,1437.92,15.43
678,10.09.2012, 2788.35,13254.29,1429.08,16.81
679,11.09.2012, 2784.89,13323.36,1433.56,14.84
680,12.09.2012, 2791.68,13333.35,1436.56,15.73
681,13.09.2012, 2831.35,13539.86,1459.99,16.32
682,14.09.2012, 2855.23,13593.37,1465.77,15.71
683,17.09.2012, 2856.44,13553.10,1461.19,15.43
684,18.09.2012, 2857.38,13564.64,1459.32,14.55
685,19.09.2012, 2864.03,13577.96,1461.05,14.33
686,20.09.2012, 2861.70,13596.93,1460.26,15.11
687,21.09.2012, 2861.64,13579.47,1460.15,16.37
688,24.09.2012, 2843.98,13558.92,1456.89,16.29
689,25.09.2012, 2804.53,13457.55,1441.59,15.59
690,26.09.2012, 2781.63,13413.51,1433.32,16.14
691,27.09.2012, 2821.60,13485.97,1447.15,15.27
692,28.09.2012, 2799.19,13437.13,1440.67,15.22
693,01.10.2012, 2794.28,13515.11,1444.49,15.07
694,02.10.2012, 2799.29,13482.36,1445.75,15.03
695,03.10.2012, 2818.84,13494.61,1450.99,17.06
696,04.10.2012, 2828.60,13575.36,1461.40,16.62
697,05.10.2012, 2811.94,13610.15,1460.93,18.83
698,08.10.2012, 2786.92,13583.65,1455.88,18.33
699,09.10.2012, 2741.92,13473.53,1441.48,18.12
700,10.10.2012, 2728.54,13344.97,1432.56,17.81
701,11.10.2012, 2719.21,13326.39,1432.84,18.60
702,12.10.2012, 2720.14,13328.85,1428.59,16.69
703,15.10.2012, 2739.88,13424.23,1440.13,17.59
704,16.10.2012, 2778.38,13551.78,1454.92,18.42
705,17.10.2012, 2775.62,13557.00,1460.91,17.58
706,18.10.2012, 2744.17,13548.94,1457.34,19.08
707,19.10.2012, 2678.32,13343.51,1433.19,18.49
708,22.10.2012, 2694.56,13345.89,1433.82,18.61
709,23.10.2012, 2666.02,13102.53,1413.11,16.68
710,24.10.2012, 2655.55,13077.34,1408.75,16.65
711,25.10.2012, 2657.66,13103.68,1412.97,17.92
712,26.10.2012, 2665.83,13107.21,1411.94,17.99
713,31.10.2012, 2647.92,13096.46,1412.16,16.41
714,01.11.2012, 2687.52,13232.62,1427.59,15.24
715,02.11.2012, 2656.28,13093.16,1414.20,15.08
716,05.11.2012, 2672.91,13112.44,1417.26,15.31
717,06.11.2012, 2681.05,13245.68,1428.39,15.14
718,07.11.2012, 2612.69,12932.73,1394.53,15.50
719,08.11.2012, 2572.57,12811.32,1377.51,15.92
720,09.11.2012, 2584.10,12815.39,1379.85,15.51
721,12.11.2012, 2582.77,12815.08,1380.03,15.06
722,13.11.2012, 2561.86,12756.18,1374.53,15.87
723,14.11.2012, 2531.87,12570.95,1355.49,16.64
724,15.11.2012, 2524.36,12542.38,1353.33,17.12
725,16.11.2012, 2534.16,12588.31,1359.88,16.46
726,19.11.2012, 2595.83,12795.96,1386.89,16.58
727,20.11.2012, 2594.66,12788.51,1387.81,15.90
728,21.11.2012, 2600.48,12836.89,1391.03,16.05
729,23.11.2012, 2639.59,13009.68,1409.15,15.57
730,26.11.2012, 2651.67,12967.37,1406.29,15.95
731,27.11.2012, 2641.42,12878.13,1398.94,16.56
732,28.11.2012, 2665.27,12985.11,1409.93,17.00
733,29.11.2012, 2680.03,13021.82,1415.95,16.34
734,30.11.2012, 2677.88,13025.58,1416.18,15.57
735,03.12.2012, 2671.84,12965.60,1409.46,17.36
736,04.12.2012, 2667.89,12951.78,1407.05,17.67
737,05.12.2012, 2637.89,13034.49,1409.28,17.84
738,06.12.2012, 2656.30,13074.04,1413.94,18.59
739,07.12.2012, 2640.54,13155.13,1418.07,19.48
740,10.12.2012, 2647.57,13169.88,1418.55,19.47
741,11.12.2012, 2682.07,13248.44,1427.84,22.72
742,12.12.2012, 2674.57,13245.45,1428.48,18.02
743,13.12.2012, 2654.01,13170.72,1419.45,14.68
744,14.12.2012, 2628.09,13135.01,1413.58,14.56
745,17.12.2012, 2664.26,13235.39,1430.36,13.83
746,18.12.2012, 2705.39,13350.96,1446.79,13.79
747,19.12.2012, 2690.99,13251.97,1435.81,13.62
748,20.12.2012, 2693.55,13311.72,1443.69,13.81
749,21.12.2012, 2664.67,13190.84,1430.15,13.49
750,24.12.2012, 2658.05,13139.08,1426.66,13.36
751,26.12.2012, 2637.18,13114.59,1419.83,13.52
752,27.12.2012, 2632.94,13096.31,1418.10,13.55
753,28.12.2012, 2606.36,12938.11,1402.43,13.42
754,31.12.2012, 2660.93,13104.14,1426.19,13.57
755,02.01.2013, 2746.47,13412.55,1462.42,12.46
756,03.01.2013, 2732.26,13391.36,1459.37,12.43
757,04.01.2013, 2724.49,13435.21,1466.47,12.46
758,07.01.2013, 2724.22,13384.29,1461.89,12.69
759,08.01.2013, 2718.72,13328.85,1457.15,12.89
760,09.01.2013, 2727.65,13390.51,1461.02,13.57
761,10.01.2013, 2744.18,13471.22,1472.12,13.31
762,11.01.2013, 2748.26,13488.43,1472.05,14.32
763,14.01.2013, 2735.70,13507.32,1470.68,14.28
764,15.01.2013, 2722.98,13534.89,1472.34,12.90
765,16.01.2013, 2734.73,13511.23,1472.63,14.67
766,17.01.2013, 2747.15,13596.02,1480.94,13.72
767,18.01.2013, 2743.24,13649.70,1485.98,13.41
768,22.01.2013, 2746.19,13712.21,1492.56,13.50
769,23.01.2013, 2762.17,13779.33,1494.81,13.02
770,24.01.2013, 2723.53,13825.33,1494.82,12.94
771,25.01.2013, 2736.73,13895.98,1502.96,12.64
772,28.01.2013, 2742.43,13881.93,1500.18,12.98
773,29.01.2013, 2743.58,13954.42,1507.84,12.66
774,30.01.2013, 2738.71,13910.42,1501.96,12.46
775,31.01.2013, 2731.53,13860.58,1498.11,12.31
776,01.02.2013, 2763.96,14009.79,1513.17,14.68
777,04.02.2013, 2715.68,13880.08,1495.71,15.22
778,05.02.2013, 2754.99,13979.30,1511.29,14.17
779,06.02.2013, 2746.35,13986.52,1512.12,18.99
780,07.02.2013, 2746.50,13944.05,1509.39,16.87
781,08.02.2013, 2775.56,13992.97,1517.93,14.73
782,11.02.2013, 2774.64,13971.24,1517.01,15.51
783,12.02.2013, 2762.62,14018.70,1519.43,15.36
784,13.02.2013, 2773.77,13982.91,1520.33,14.01
785,14.02.2013, 2771.43,13973.39,1521.38,13.48
786,15.02.2013, 2764.67,13981.76,1519.79,13.53
787,19.02.2013, 2782.86,14035.67,1530.94,13.06
788,20.02.2013, 2739.99,13927.54,1511.95,12.59
789,21.02.2013, 2711.51,13880.62,1502.42,11.56
790,22.02.2013, 2737.28,14000.57,1515.60,12.27
791,25.02.2013, 2700.97,13784.17,1487.85,11.83
792,26.02.2013, 2713.02,13900.13,1496.94,11.30
793,27.02.2013, 2741.26,14075.37,1515.99,11.30
794,28.02.2013, 2738.58,14054.49,1514.68,13.36
795,01.03.2013, 2747.75,14089.66,1518.20,14.39
796,04.03.2013, 2759.53,14127.82,1525.20,12.67
797,05.03.2013, 2799.25,14253.77,1539.79,13.99
798,06.03.2013, 2792.56,14296.24,1541.46,13.57
799,07.03.2013, 2799.49,14329.49,1544.26,13.74
800,08.03.2013, 2804.11,14397.07,1551.18,12.77
801,11.03.2013, 2811.86,14447.29,1556.22,13.15
802,12.03.2013, 2800.81,14450.06,1552.48,12.70
803,13.03.2013, 2798.68,14455.28,1554.52,13.58
804,14.03.2013, 2807.30,14539.14,1563.23,12.78
805,15.03.2013, 2799.41,14514.11,1560.70,14.21
806,18.03.2013, 2792.30,14452.06,1552.10,13.89
807,19.03.2013, 2787.27,14455.82,1548.34,13.92
808,20.03.2013, 2805.91,14511.73,1558.71,13.19
809,21.03.2013, 2774.85,14421.49,1545.80,12.84
810,22.03.2013, 2800.81,14512.03,1556.89,12.36
811,25.03.2013, 2789.45,14447.75,1551.69,12.24
812,26.03.2013, 2806.50,14559.65,1563.77,12.06
813,27.03.2013, 2809.98,14526.16,1562.85,17.27
814,28.03.2013, 2818.69,14578.54,1569.19,13.96
815,01.04.2013, 2797.07,14572.85,1562.17,16.51
816,02.04.2013, 2820.62,14662.01,1570.25,17.56
817,03.04.2013, 2795.04,14550.35,1553.69,14.97
818,04.04.2013, 2794.92,14606.11,1559.98,14.39
819,05.04.2013, 2771.75,14565.25,1553.28,13.48
820,08.04.2013, 2786.13,14613.48,1563.07,13.61
821,09.04.2013, 2804.67,14673.46,1568.61,13.62
822,10.04.2013, 2859.21,14802.24,1587.73,13.61
823,11.04.2013, 2859.07,14865.14,1593.37,13.71
824,12.04.2013, 2856.48,14865.06,1588.85,13.52
825,15.04.2013, 2797.47,14599.20,1552.36,14.49
826,16.04.2013, 2838.41,14756.78,1574.57,13.59
827,17.04.2013, 2781.98,14618.59,1552.01,12.85
828,18.04.2013, 2741.95,14537.14,1541.61,12.66
829,19.04.2013, 2780.46,14547.51,1555.25,12.83
830,22.04.2013, 2810.07,14567.17,1562.50,12.66
831,23.04.2013, 2835.37,14719.46,1578.78,13.13
832,24.04.2013, 2834.12,14676.30,1578.79,12.59
833,25.04.2013, 2848.66,14700.80,1585.16,12.55
834,26.04.2013, 2840.55,14712.55,1582.24,12.77
835,29.04.2013, 2866.95,14818.75,1593.61,12.81
836,30.04.2013, 2887.44,14839.80,1597.57,13.07
837,01.05.2013, 2873.35,14700.95,1582.70,12.45
838,02.05.2013, 2911.14,14831.58,1597.59,13.02
839,03.05.2013, 2944.59,14973.96,1614.42,13.37
840,06.05.2013, 2955.36,14968.89,1617.50,13.82
841,07.05.2013, 2952.88,15056.20,1625.96,14.07
842,08.05.2013, 2968.24,15105.12,1632.69,13.99
843,09.05.2013, 2961.12,15082.62,1626.67,14.48
844,10.05.2013, 2981.02,15118.49,1633.70,14.83
845,13.05.2013, 2982.09,15091.68,1633.77,14.53
846,14.05.2013, 2996.05,15215.25,1650.34,16.30
847,15.05.2013, 3002.62,15275.69,1658.78,16.28
848,16.05.2013, 2999.34,15233.22,1650.47,16.27
849,17.05.2013, 3028.96,15354.40,1667.47,17.50
850,20.05.2013, 3020.97,15335.28,1666.29,16.63
851,21.05.2013, 3026.45,15387.58,1669.16,15.14
852,22.05.2013, 2999.13,15307.17,1655.35,15.44
853,23.05.2013, 2991.45,15294.50,1650.51,17.07
854,24.05.2013, 2991.02,15303.10,1649.60,18.59
855,28.05.2013, 3011.94,15409.39,1660.06,16.41
856,29.05.2013, 2994.82,15302.80,1648.36,17.15
857,30.05.2013, 3011.83,15324.53,1654.41,16.80
858,31.05.2013, 2981.76,15115.57,1630.74,16.61
859,03.06.2013, 2990.79,15254.03,1640.42,16.64
860,04.06.2013, 2973.69,15177.54,1631.38,20.49
861,05.06.2013, 2937.14,14960.59,1608.90,18.90
862,06.06.2013, 2950.30,15040.62,1622.56,20.11
863,07.06.2013, 2990.87,15248.12,1643.38,18.47
864,10.06.2013, 2990.49,15238.59,1642.81,17.21
865,11.06.2013, 2959.84,15122.02,1626.13,16.86
866,12.06.2013, 2926.14,14995.23,1612.52,16.86
867,13.06.2013, 2962.90,15176.08,1636.36,16.37
868,14.06.2013, 2943.86,15070.18,1626.73,16.44
869,17.06.2013, 2971.26,15179.85,1639.04,16.20
870,18.06.2013, 2996.09,15318.23,1651.81,14.89
871,19.06.2013, 2959.50,15112.19,1628.93,14.78
872,20.06.2013, 2890.33,14758.32,1588.19,14.35
873,21.06.2013, 2877.94,14799.40,1592.43,14.21
874,24.06.2013, 2848.20,14659.56,1573.09,14.01
875,25.06.2013, 2866.50,14760.31,1588.03,13.84
876,26.06.2013, 2893.85,14910.14,1603.26,13.79
877,27.06.2013, 2906.84,15024.49,1613.20,14.42
878,28.06.2013, 2909.60,14909.60,1606.28,13.78
879,01.07.2013, 2927.35,14974.96,1614.96,13.77
880,02.07.2013, 2929.63,14932.41,1614.08,12.54
881,03.07.2013, 2941.41,14988.55,1615.41,12.29
882,05.07.2013, 2963.22,15135.84,1631.89,12.66
883,08.07.2013, 2966.13,15224.69,1640.46,13.18
884,09.07.2013, 2984.32,15300.34,1652.32,12.97
885,10.07.2013, 3000.66,15291.66,1652.62,12.72
886,11.07.2013, 3059.46,15460.92,1675.02,13.39
887,12.07.2013, 3079.07,15464.30,1680.19,13.39
888,15.07.2013, 3079.85,15484.26,1682.50,13.45
889,16.07.2013, 3077.47,15451.85,1676.26,12.94
890,17.07.2013, 3085.28,15470.52,1680.91,11.98
891,18.07.2013, 3077.82,15548.54,1689.37,11.84
892,19.07.2013, 3044.93,15543.74,1692.09,12.72
893,22.07.2013, 3055.23,15545.55,1695.53,12.98
894,23.07.2013, 3031.40,15567.74,1692.39,12.73
895,24.07.2013, 3041.16,15542.24,1685.94,13.41
896,25.07.2013, 3061.67,15555.61,1690.25,12.81
897,26.07.2013, 3076.23,15558.83,1691.65,12.31
898,29.07.2013, 3068.95,15521.97,1685.33,13.04
899,30.07.2013, 3085.33,15520.59,1685.96,14.73
900,31.07.2013, 3090.19,15499.54,1685.73,14.37
901,01.08.2013, 3126.30,15628.02,1706.87,15.10
902,02.08.2013, 3143.52,15658.36,1709.67,14.91
903,05.08.2013, 3143.19,15612.13,1707.14,15.94
904,06.08.2013, 3122.20,15518.74,1697.37,14.76
905,07.08.2013, 3118.69,15470.67,1690.91,13.98
906,08.08.2013, 3130.12,15498.32,1697.48,14.99
907,09.08.2013, 3118.57,15425.51,1691.42,16.77
908,12.08.2013, 3125.93,15419.68,1689.47,16.49
909,13.08.2013, 3141.06,15451.01,1694.16,16.81
910,14.08.2013, 3129.45,15337.66,1685.39,17.01
911,15.08.2013, 3076.23,15112.19,1661.32,16.61
912,16.08.2013, 3073.91,15081.47,1655.83,15.88
913,19.08.2013, 3069.76,15010.74,1646.06,15.77
914,20.08.2013, 3082.17,15002.99,1652.35,15.85
915,21.08.2013, 3071.47,14897.55,1642.80,15.63
916,22.08.2013, 3101.82,14963.74,1656.96,14.53
917,23.08.2013, 3124.27,15010.51,1663.50,13.82
918,26.08.2013, 3122.67,14946.46,1656.78,14.29
919,27.08.2013, 3059.58,14776.13,1630.48,14.16
920,28.08.2013, 3072.17,14824.51,1634.96,14.38
921,29.08.2013, 3093.36,14840.95,1638.17,14.53
922,30.08.2013, 3073.81,14810.31,1632.97,13.59
923,03.09.2013, 3091.76,14833.96,1639.77,13.16
924,04.09.2013, 3124.54,14930.87,1653.08,13.12
925,05.09.2013, 3129.94,14937.48,1655.08,14.31
926,06.09.2013, 3133.38,14922.50,1655.17,14.08
927,09.09.2013, 3169.93,15063.12,1671.71,14.01
928,10.09.2013, 3185.07,15191.06,1683.99,14.06
929,11.09.2013, 3179.86,15326.60,1689.13,15.46
930,12.09.2013, 3175.57,15300.64,1683.42,16.60
931,13.09.2013, 3178.28,15376.06,1687.99,15.54
932,16.09.2013, 3168.69,15494.78,1697.60,16.60
933,17.09.2013, 3190.83,15529.73,1704.76,17.67
934,18.09.2013, 3231.31,15676.94,1725.52,16.74
935,19.09.2013, 3237.61,15636.55,1722.34,19.41
936,20.09.2013, 3224.73,15451.09,1709.91,20.34
937,23.09.2013, 3219.34,15401.38,1701.84,19.60
938,24.09.2013, 3218.66,15334.59,1697.42,16.48
939,25.09.2013, 3208.55,15273.26,1692.77,15.72
940,26.09.2013, 3234.04,15328.30,1698.67,16.07
941,27.09.2013, 3230.30,15258.24,1691.75,18.66
942,30.09.2013, 3218.20,15129.67,1681.55,14.71
943,01.10.2013, 3253.05,15191.70,1695.00,13.48
944,02.10.2013, 3253.26,15133.14,1693.87,13.04
945,03.10.2013, 3213.83,14996.48,1678.66,13.16
946,04.10.2013, 3242.57,15072.58,1690.50,13.33
947,07.10.2013, 3215.69,14936.24,1676.12,13.42
948,08.10.2013, 3153.87,14776.53,1655.45,13.20
949,09.10.2013, 3142.53,14802.98,1656.40,13.09
950,10.10.2013, 3210.84,15126.07,1692.56,13.31
951,11.10.2013, 3233.83,15237.11,1703.20,13.41
952,14.10.2013, 3256.02,15301.26,1710.14,13.65
953,15.10.2013, 3244.66,15168.01,1698.06,13.75
954,16.10.2013, 3281.67,15373.83,1721.54,13.28
955,17.10.2013, 3301.28,15371.65,1733.15,12.93
956,18.10.2013, 3353.88,15399.65,1744.50,13.27
957,21.10.2013, 3361.18,15392.20,1744.66,12.67
958,22.10.2013, 3366.93,15467.66,1754.67,13.91
959,23.10.2013, 3346.05,15413.33,1746.38,12.90
960,24.10.2013, 3362.38,15509.21,1752.07,12.53
961,25.10.2013, 3383.83,15570.28,1759.77,12.82
962,28.10.2013, 3382.68,15568.93,1762.11,12.52
